No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
50006,DC8605D18DE0A93118D12FC727A674,D5F2B7C3104A543A55A136443C5A7D,9BC3013CCA4936EE495B9C9EB0A299,2016-12-01 07:03:00,2016-12-01 07:20:00,440045,819663,1.304644,103.9123,1.356716,103.9865,14.75,11.6,Street-Hailing,2021-11-26 07:03:37,2021-11-26 07:20:48,42.0,44.0,130,15.0
123128,0E33FFBC01068C7E6CDF248B9BA228,CA47BE18A82C8BD806D17F86C7A4FF,C2522A238DD472888B728AF4E82434,2016-12-01 11:25:00,2016-12-01 12:04:00,730548,439886,1.430554,103.79392,1.302636,103.901821,23.35,25.3,Booking,2021-11-26 11:25:05,2021-11-26 12:04:11,68.0,72.0,165,25.0
79237,D4E950C8CC2734219CABB3EC71936F,9F5E51909635BD502249C0B1AF964B,22067CB54A7B24764186F1E48CB458,2016-12-01 08:55:00,2016-12-01 08:57:00,760413,760388,1.424924,103.846,1.429294,103.8472,4.5,0.8,Street-Hailing,2021-11-26 08:55:00,2021-11-26 08:57:00,54.0,54.0,79,27.0
45486,522D9863E9ED94C4EEA4898BB03A48,3788766B9DA1654BDF11BF5F0F5E39,15DFA9CBA130DC2A6F6559341F3C6C,2016-12-01 06:35:00,2016-12-01 06:51:00,640762,629193,1.349156,103.6982,1.315554,103.6714,11.4,8.1,Street-Hailing,2021-11-26 06:35:12,2021-11-26 06:51:00,40.0,41.0,138,22.0
101012,9D7835E1BC11CEAC91CA7DB9647ED0,11A978A7063867557EEAA219154D50,7BB0253279EA3AD4A00FB08C091431,2016-12-01 10:05:00,2016-12-01 10:27:00,528833,350142,1.342806,103.952974,1.33341,103.867023,15.2,12.1,Booking,2021-11-26 10:05:49,2021-11-26 10:27:50,60.0,63.0,104,18.0
76637,BBC084C0A8DB0205BD383BCA6631B3,429FE2BC990CC29C10357D22D69468,7A57CA7DA17E2DEA02099A57B5051D,2016-12-01 08:46:00,2016-12-01 09:01:00,429984,819642,1.303376,103.903907,1.362159,103.990051,17.55,12.8,Booking,2021-11-26 08:46:45,2021-11-26 09:01:19,53.0,54.0,179,15.0
79012,D81ED156D1647FB5D15875601D4112,3B20363623FCF9DE823FF00CA24AFD,BF499622A961B0CD843E5EF4DCA3D8,2016-12-01 08:54:00,2016-12-01 09:17:00,530911,534013,1.378941,103.883808,1.33525,103.889631,16.35,7.3,Booking,2021-11-26 08:54:19,2021-11-26 09:17:45,53.0,56.0,172,19.0
102656,2ADBECD6B00715AE0698506634A564,0DE61C0EDF2916E1F14EDD9FCEB4AC,4A90E6C9F27545A6A163CB404EE825,2016-12-01 10:11:00,2016-12-01 10:29:00,119963,298136,1.273673,103.8014,1.333665,103.8395,11.15,11.5,Street-Hailing,2021-11-26 10:11:36,2021-11-26 10:29:42,61.0,63.0,131,5.0
79181,2E9EC450C29481FD972CA1C025907E,29C86A979D96740FCA2FC3AF6BB761,48F383DF1F02A25160CD5CB9A00CB9,2016-12-01 08:54:00,2016-12-01 09:04:00,730212,739010,1.446698,103.7738,1.432797,103.8012,8.45,4.1,Street-Hailing,2021-11-26 08:54:55,2021-11-26 09:04:19,53.0,54.0,138,25.0
93985,4837ABEB396D26F82058C5D7286060,23B04D43611BFE08AE33E77620CAF0,519FB86AEF625D2AF70EA443532D80,2016-12-01 09:42:00,2016-12-01 10:14:00,644272,238863,1.35111,103.7045,1.30436,103.8338,16.6,19.6,Street-Hailing,2021-11-26 09:42:00,2021-11-26 10:14:00,58.0,61.0,143,22.0
132216,635A9E80061E1C96C9095D7C2EBFA6,8946A7599E207BFFD1CB5BC0F93855,65A030DF89AD7AA9A123A8D39CA29C,2016-12-01 11:56:00,2016-12-01 12:12:00,179101,289876,1.293497,103.8528,1.324088,103.8141,8.95,6.8,Street-Hailing,2021-11-26 11:56:11,2021-11-26 12:12:01,72.0,73.0,138,6.0
67351,B06D0489148C4CE86B2388E409B3CF,3C82C364E1D00DFD761D67362E9B33,139A5570B646AD061137DBB21B8A63,2016-12-01 08:14:00,2016-12-01 08:36:00,150116,588406,1.283704,103.8146,1.3464,103.7806,14.7,12.3,Street-Hailing,2021-11-26 08:14:52,2021-11-26 08:36:52,49.0,52.0,130,3.0
121911,24806828D184AFBDFC0B4F2EE77F1E,18201E040D55AE051DC65A18008374,07A8FA68D6BD44B587B6B86120120E,2016-12-01 11:20:00,2016-12-01 11:37:00,638379,650625,1.333768,103.642868,1.351194,103.748808,14.7,15.5,Booking,2021-11-26 11:20:48,2021-11-26 11:37:44,68.0,70.0,170,22.0
94016,C9ACCA591463840CF39D5F15B3A33B,974B22267EDC13D912AF3B606FDA14,CDF95B2CF96083EC94B1B6CB9F867F,2016-12-01 09:42:00,2016-12-01 09:44:00,387513,389367,1.314907,103.8826,1.312782,103.8806,3.9,0.5,Street-Hailing,2021-11-26 09:42:07,2021-11-26 09:44:01,58.0,58.0,41,14.0
88253,9748A2645179A17F8BF3B782B58A3B,E9F89D4ECB8ADA6DB5490DCA47DFF0,EB4709548D762C04F03AE5CB696B84,2016-12-01 09:23:00,2016-12-01 09:31:00,120518,129798,1.308331,103.758844,1.301434,103.768999,11.05,3.5,Booking,2021-11-26 09:23:15,2021-11-26 09:31:43,56.0,57.0,65,5.0
117915,3711A735F674DFC8898A7159085857,07AA0FD3ED2E7D44FDA09F7C697296,3ABC782B9E88B2609AEEE99AA4AAE7,2016-12-01 11:05:00,2016-12-01 11:18:00,49910,98830,1.294129,103.8083,1.299509,103.837,7.15,4.8,Street-Hailing,2021-11-26 11:05:58,2021-11-26 11:18:31,66.0,68.0,131,1.0
36695,5A8339FD7363D39F814C27FFA544E3,AA2B8D278A0E5B12B0405A9B19EB04,4098A46993D2B7C09CEAB494AD6A5E,2016-12-01 05:10:00,2016-12-01 05:18:00,238884,39595,1.306339,103.8286,1.292001,103.8587,10.15,3.5,Street-Hailing,2021-11-26 05:10:03,2021-11-26 05:18:11,31.0,32.0,76,9.0
97518,109DCEC40F8146F323DE2F5B6520E4,2C908F406CE9BADE5196176CE2B570,1AB42A9A66359E691EE200E3492E8B,2016-12-01 09:53:00,2016-12-01 10:06:00,190002,389657,1.30386,103.8648,1.314873,103.8908,6.9,3.7,Street-Hailing,2021-11-26 09:53:43,2021-11-26 10:06:02,59.0,61.0,55,7.0
129058,BD2C5AF40CC906C30960931C48AF88,9612C380A9911EC5D946A43CCF9B36,DBCA24E04CFABFD4329413368AF2C9,2016-12-01 11:45:00,2016-12-01 12:04:00,530358,200637,1.368874,103.8955,1.30699,103.8559,9.8,8.4,Street-Hailing,2021-11-26 11:45:36,2021-11-26 12:04:57,70.0,72.0,67,19.0
113899,07BD029613366C62C835E78C37623B,19F5965049242EC02CBF8D247CC294,9478AB569333EC18E31B4E61E48A66,2016-12-01 10:51:00,2016-12-01 11:19:00,238868,729826,1.305487,103.8316,1.404971,103.7907,16.15,18.1,Street-Hailing,2021-11-26 10:51:05,2021-11-26 11:19:38,65.0,68.0,80,9.0
112466,63BB56D5E4D11D593A4C0C905B895B,9CF5A4ED6862996BECA04BB45E268C,0602D7D9DDD8913C548E3A663235B5,2016-12-01 10:46:00,2016-12-01 11:00:00,310220,787103,1.342507,103.8564,1.384938,103.8257,8.95,7.1,Street-Hailing,2021-11-26 10:46:08,2021-11-26 11:00:54,65.0,66.0,59,12.0
55282,BE01E3303F42A107E3CA3BAF6DF6DD,4958FD8683EF22FA9464B4AFA1DF67,0EE4A1CBAEFAE27606FE11CDDD9BE6,2016-12-01 07:29:00,2016-12-01 07:39:00,518457,529123,1.372567,103.9502,1.361178,103.9543,8.2,3.5,Street-Hailing,2021-11-26 07:29:38,2021-11-26 07:39:06,45.0,46.0,59,18.0
98796,E558C6B2873B8A94AD059C4D317A66,22E51BDCA1E540C69AE8F18D44C6FC,4918D235CE3FFE95EE538784CBE658,2016-12-01 09:58:00,2016-12-01 10:14:00,49909,89059,1.285539,103.8517,1.299509,103.837,7.6,2.9,Street-Hailing,2021-11-26 09:58:06,2021-11-26 10:14:09,60.0,61.0,147,1.0
124572,91E3EEF8F9A69650D5DF61CEA2B825,418036F145DCC52ACD1927762FDC33,FEEB779DF50EBFCD52C84A558835E6,2016-12-01 11:30:00,2016-12-01 11:43:00,409286,199595,1.315287,103.8932,1.299782,103.8607,7.15,4.7,Street-Hailing,2021-11-26 11:30:19,2021-11-26 11:43:18,69.0,70.0,161,14.0
78146,78555786181106AA42894F82F82D91,C60EC2136CAC901861DB02B1EED4F5,1570C80467CA7B0B2C9D52669DBB78,2016-12-01 08:51:00,2016-12-01 08:56:00,689715,729513,1.397314,103.7474,1.407087,103.746,5.35,1.7,Street-Hailing,2021-11-26 08:51:35,2021-11-26 08:56:11,53.0,54.0,47,23.0
86528,5BE8A7592536E8D1713601042E70A5,99AC40AB4950D94080387B26045BA4,084A13738E2FDB7FBEB2B781ED7C6C,2016-12-01 09:18:00,2016-12-01 09:28:00,520108,529204,1.34305,103.9509,1.357087,103.9465,7.8,3.8,Street-Hailing,2021-11-26 09:18:00,2021-11-26 09:28:00,56.0,57.0,113,18.0
47899,29F611F69F963D2E8E2A004D47B98A,D49F0E5BCD533469781A3E0111FA3D,C0AF5BB1D82A098C5DA73D6923E516,2016-12-01 06:50:00,2016-12-01 07:14:00,680574,659088,1.394199,103.7454,1.359667,103.7522,13.05,7.0,Street-Hailing,2021-11-26 06:50:53,2021-11-26 07:14:05,41.0,43.0,127,23.0
118963,72D08D4272C94F14F90514FBDF614E,32233B4A1A95AAC65EDF24D03E3059,8910AFB088E93C073CA58149031E3C,2016-12-01 11:09:00,2016-12-01 11:26:00,819643,39595,1.355322,103.9883,1.292001,103.8587,17.0,17.5,Street-Hailing,2021-11-26 11:09:56,2021-11-26 11:26:54,67.0,69.0,147,17.0
100549,1DE28C24AEE0C8DCB9337EC2A5D1F5,03A40B4AEEE2DAE8190EA52AF90641,CCD4A8B2191AD28C10C85CCB7CC028,2016-12-01 10:04:00,2016-12-01 10:24:00,438073,797649,1.300132,103.888991,1.420385,103.86407,15.6,15.8,Booking,2021-11-26 10:04:07,2021-11-26 10:24:41,60.0,62.0,121,15.0
67646,194DA356600FA736C8A83FCE33C79D,D2C47203299BABA86DB377A07DE324,4FB298C8A1293F886886E8E477F0E8,2016-12-01 08:15:00,2016-12-01 08:32:00,520274,486029,1.348256,103.950055,1.332843,103.965234,13.3,4.3,Booking,2021-11-26 08:15:50,2021-11-26 08:32:17,50.0,51.0,112,18.0
41156,97930DCE3446432820E6679422B719,1B4E0446E32014F2E03ED314B404A8,E0BF86FFDC468D12C5B4D8D06B1154,2016-12-01 06:01:00,2016-12-01 06:04:00,752589,753350,1.449679,103.8252,1.449869,103.8203,4.9,0.8,Street-Hailing,2021-11-26 06:01:54,2021-11-26 06:04:01,36.0,36.0,142,27.0
82526,16415E602D9F0A5E86EAE955256892,728F1C35ADA9BB19C87FD18DDC6691,0A208A0D69257F4C780786D0144C0F,2016-12-01 09:05:00,2016-12-01 09:13:00,529862,486027,1.341176,103.9584,1.334127,103.9658,7.35,2.5,Street-Hailing,2021-11-26 09:05:22,2021-11-26 09:13:24,54.0,55.0,101,18.0
55341,EB6524460B57D2CA5D22B5DF5E2C57,86EF5E0FE3AE47C7219B62E720961C,CC49DCAE0C43A9324F6B189BAD8FBF,2016-12-01 07:29:00,2016-12-01 07:56:00,760770,180231,1.424462,103.8324,1.297105,103.8537,22.95,19.6,Street-Hailing,2021-11-26 07:29:55,2021-11-26 07:56:28,45.0,48.0,96,27.0
99121,04C9AE33B70E860E37B2DE321A8E17,B989B6190451266D889A622E6E82DA,50631A7E9A37DBD5E11B25F7E29F9D,2016-12-01 09:59:00,2016-12-01 10:07:00,809689,797653,1.387975,103.8541,1.391294,103.8763,8.6,4.0,Street-Hailing,2021-11-26 09:59:08,2021-11-26 10:07:20,60.0,61.0,56,28.0
53373,2FAC2EC6DC4566A14F2518C3035BFF,786D394512BF2459F85FC55C9C659B,7648DD4D098565A73705FC7C364BBD,2016-12-01 07:21:00,2016-12-01 07:42:00,670229,640505,1.375221,103.77162,1.349774,103.718212,17.8,10.4,Booking,2021-11-26 07:21:02,2021-11-26 07:42:43,44.0,46.0,120,23.0
86615,1B25FCC7B46D055807800C02B1AA92,4EB6A77A81C468B2EF04A2C8FC9770,FFA7886A193E0C6CB65B85F860196D,2016-12-01 09:18:00,2016-12-01 09:32:00,520863,828868,1.355424,103.9358,1.405158,103.902,14.4,8.6,Street-Hailing,2021-11-26 09:18:16,2021-11-26 09:32:56,56.0,57.0,172,18.0
32000,5C3130D2B660501DE9EC89E857B663,2FF9B30B233427C4092C1BB9F1E215,1D3C59F43E583D9DD473D8D61F651C,2016-12-01 04:11:00,2016-12-01 04:19:00,238857,208738,1.302927,103.8363,1.308491,103.8627,8.7,3.7,Street-Hailing,2021-11-26 04:11:44,2021-11-26 04:19:58,25.0,26.0,83,9.0
62942,FB803AD5F1DFACC749A91635407F10,13170A801175E5AE2D2401032FC6A3,C2DE0BDB7686117019076B4FEDEB43,2016-12-01 07:59:00,2016-12-01 08:36:00,640481,828845,1.346888,103.7248,1.405297,103.9052,34.25,33.4,Street-Hailing,2021-11-26 07:59:06,2021-11-26 08:36:23,48.0,52.0,63,22.0
111693,8FD3C9A6BBDDEE5D5F09D5D62D85C9,3A80C6609D3C48C7A593ECF64A1B80,D40AD5EDF408144708AF97452FC4F0,2016-12-01 10:43:00,2016-12-01 10:59:00,69535,320109,1.299509,103.837,1.321422,103.859,7.8,5.6,Street-Hailing,2021-11-26 10:43:08,2021-11-26 10:59:20,64.0,66.0,129,1.0
107707,D9638787C5BB3A797BD41551B7ED8C,09EEDB337DA81949FEBE8FBE55286B,2D1645A235B995B616EB73A5C4599A,2016-12-01 10:29:00,2016-12-01 10:42:00,530605,409020,1.371008,103.886508,1.328782,103.890577,9.9,6.0,Booking,2021-11-26 10:29:19,2021-11-26 10:42:47,63.0,64.0,83,19.0
129768,BF3822935E73B6E730F33D463FE8FD,B3FD1168B905784C717B266CFC6C9B,7B59B56AF0F770AA7825EC34297F5D,2016-12-01 11:47:00,2016-12-01 12:18:00,542305,520271,1.389101,103.8886,1.349904,103.9496,14.25,11.5,Street-Hailing,2021-11-26 11:47:59,2021-11-26 12:18:02,71.0,74.0,76,19.0
95744,E58134D2E0D23CFFC417F297503093,3922F7EBFC219889CF50D24827F4C6,84EDCF842BEFCD9535824024E07BDA,2016-12-01 09:47:00,2016-12-01 09:59:00,160201,881088,1.2805,103.8276,1.299509,103.837,7.5,3.3,Street-Hailing,2021-11-26 09:47:46,2021-11-26 09:59:17,59.0,60.0,125,3.0
82679,57FB54A0913D46D274FD042FC77C24,7687DE2EA89890F94AA77FAD68E9E2,7B9A4A551998872558EBA07E1FC9A8,2016-12-01 09:05:00,2016-12-01 09:18:00,238258,49318,1.291844,103.8364,1.284184,103.852536,13.4,2.2,Booking,2021-11-26 09:05:57,2021-11-26 09:18:15,54.0,56.0,108,9.0
69234,9569622557A8E71B522EFC67D92172,C1528F305F53D9F64404AE698AC944,2B548526F053A667C32FE0C4D180BD,2016-12-01 08:21:00,2016-12-01 09:15:00,510428,79912,1.369451,103.9565,1.275207,103.8457,35.2,24.1,Street-Hailing,2021-11-26 08:21:28,2021-11-26 09:15:18,50.0,56.0,112,18.0
46772,2955E8CB0B81B58E980730A61A5FAF,ECEA62FCC92240D2ADA2056A343BFA,E2190404D6313A51B609D8BD240670,2016-12-01 06:43:00,2016-12-01 06:56:00,368237,48582,1.332724,103.8867,1.280725,103.8504,10.3,8.0,Street-Hailing,2021-11-26 06:43:37,2021-11-26 06:56:20,40.0,42.0,173,13.0
85331,DDA317E76D050EACAF83869513D5BF,03C7F3DE33AB890D2475372A0C7B2C,FC80FB71E4C969AFFFCB820E42A4FA,2016-12-01 09:14:00,2016-12-01 09:32:00,309098,79912,1.31893,103.839616,1.275207,103.845748,16.15,6.5,Booking,2021-11-26 09:14:17,2021-11-26 09:32:35,55.0,57.0,149,11.0
118369,7171993BEA0A6E8A43E86711B8882E,AFE6B9590DC598FDF644D040CF2A34,07A3DF45F6134181D72CE95E9DC559,2016-12-01 11:07:00,2016-12-01 11:17:00,520336,520840,1.352623,103.960184,1.351084,103.935607,8.35,4.0,Booking,2021-11-26 11:07:38,2021-11-26 11:17:08,67.0,68.0,79,18.0
109745,348C6F584A489D57EA3A3432AC82B5,5BB594961DD7F2DFA76B8F4948A41C,3B872A079B0C91C990E1BB245004A0,2016-12-01 10:36:00,2016-12-01 10:53:00,670214,608549,1.374993,103.774659,1.333067,103.74366,12.15,8.5,Booking,2021-11-26 10:36:16,2021-11-26 10:53:48,64.0,65.0,77,23.0
125337,8DCCE22570449E131F38BC7CEEBCB7,DA13D831CAA9A9B22D731CC000F08C,15C2A615F4E7ACE4C487CB6AF98B79,2016-12-01 11:33:00,2016-12-01 11:44:00,49178,39393,1.28633,103.8529,1.292009,103.8559,6.5,3.6,Street-Hailing,2021-11-26 11:33:00,2021-11-26 11:44:00,69.0,70.0,69,1.0
93661,F4ADBF209E64A1026F9BA89AF9FDE2,0AE3690A547B7DC315F999ACE7F520,6C4DB0905D84AF2B2CE645406DBDFE,2016-12-01 09:40:00,2016-12-01 09:52:00,48941,238165,1.284513,103.8506,1.300552,103.8375,6.5,3.0,Street-Hailing,2021-11-26 09:40:58,2021-11-26 09:52:25,58.0,59.0,133,1.0
58891,21EC2AC981DF8450BA2DBD5EF06328,1A6C3F2C142912F538C121FC89AD1C,5CEE680A64FABC7371A1F465D01538,2016-12-01 07:43:00,2016-12-01 08:01:00,350120,469000,1.335157,103.8635,1.323678,103.9221,15.75,8.6,Street-Hailing,2021-11-26 07:43:43,2021-11-26 08:01:26,46.0,48.0,163,13.0
54274,8DD9E6B9AB0706680CD85A648FE53F,55C2717FCE37719194F5DF515C5082,45C561C7B43BFB123F3D0A0A6F7BD4,2016-12-01 07:25:00,2016-12-01 07:49:00,738702,560411,1.425249,103.762,1.363437,103.8551,17.45,15.8,Street-Hailing,2021-11-26 07:25:12,2021-11-26 07:49:33,44.0,47.0,78,25.0
113130,4A95F8D4BD5CC60FA7D4031685385C,F671E43E1F773BB4085A31190B7DC2,289ACDFB08D6395C56545148130AB9,2016-12-01 10:48:00,2016-12-01 11:10:00,570314,534796,1.351843,103.8383,1.374078,103.899,11.4,9.9,Street-Hailing,2021-11-26 10:48:18,2021-11-26 11:10:20,65.0,67.0,180,20.0
129539,BE47C57F77A7F0D5D26DA3FCD55287,E8E803173D600449E47A235C2C9949,DC3DBD6A8A6B419EEC5A51BC1CBA8A,2016-12-01 11:47:00,2016-12-01 11:54:00,90023,168732,1.281699,103.8423,1.286145,103.8273,5.4,2.5,Street-Hailing,2021-11-26 11:47:09,2021-11-26 11:54:53,71.0,71.0,133,4.0
102554,854EB7E343E049B3565EE66E661BA4,815D631A114B0F9160AAA50A895469,8A69FF4FDA96FBE472A97BE7D2614C,2016-12-01 10:11:00,2016-12-01 10:34:00,640221,110023,1.346517,103.7124,1.285421,103.776,12.2,12.8,Street-Hailing,2021-11-26 10:11:12,2021-11-26 10:34:53,61.0,63.0,115,22.0
80569,2C62159F808660B431001131B49F74,860E94A02DECA1101C4506431A07FF,1A55E2D7CFDCA5F1FDC891409A3C6B,2016-12-01 08:59:00,2016-12-01 09:06:00,570245,787477,1.360302,103.844,1.38349,103.8268,7.0,4.0,Street-Hailing,2021-11-26 08:59:17,2021-11-26 09:06:22,54.0,55.0,51,20.0
104301,4222369E26A25DA42FC43110448F26,1B557720589AAAC2D3912D8830AF9E,935F913992D60F8584411467102BD6,2016-12-01 10:17:00,2016-12-01 10:49:00,819643,299929,1.355322,103.9883,1.324053,103.8242,24.6,23.5,Street-Hailing,2021-11-26 10:17:16,2021-11-26 10:49:32,62.0,65.0,81,17.0
111444,6DB4C68D5127548E5CCC382F99D567,7A19ABA4952737758D03AFF2620525,3CD84690C33D855D97DDE7C07611AA,2016-12-01 10:42:00,2016-12-01 10:50:00,161057,151022,1.290095,103.8286,1.28668,103.8181,5.65,1.7,Street-Hailing,2021-11-26 10:42:19,2021-11-26 10:50:02,64.0,65.0,147,3.0
38109,B7C8207549FD70528741BADAFEDE43,DDB00943802957B22FC9BAFE31D4B8,8A27E718176CC129B276B26EC81073,2016-12-01 05:26:00,2016-12-01 05:30:00,228238,238142,1.305767,103.833083,1.296752,103.83687,8.75,2.0,Booking,2021-11-26 05:26:40,2021-11-26 05:30:23,33.0,33.0,109,9.0
71752,56EBE295201C9144785939B43B81CE,6981A183219335FAE5E65D45D91296,26731D146EB2985ED7B28AAF727D7A,2016-12-01 08:30:00,2016-12-01 08:41:00,522860,529905,1.355416,103.9371,1.299509,103.837,8.45,3.4,Street-Hailing,2021-11-26 08:30:11,2021-11-26 08:41:25,51.0,52.0,49,18.0
118741,A82CB9A706E97A232C2E0B0158DC1E,374D319AACF319CBAFEA87418DE4AE,5DA676AC7B171F99D78513758FF398,2016-12-01 11:09:00,2016-12-01 11:27:00,307470,828755,1.320287,103.8452,1.299509,103.837,13.6,15.8,Street-Hailing,2021-11-26 11:09:00,2021-11-26 11:27:45,67.0,69.0,116,11.0
43969,C55381F7F238D0E87D53792C069D91,8F5D8536C664E003D7313F1DB21B9D,CD57A27C6FD713ADD852302CB32B45,2016-12-01 06:24:00,2016-12-01 06:43:00,640861,119074,1.349325,103.6968,1.294736,103.7829,17.0,16.3,Street-Hailing,2021-11-26 06:24:30,2021-11-26 06:43:19,38.0,40.0,132,22.0
58291,47E6AAE9E98050333E45CF9BCF939C,2D5BB5331ADEDB942E552613627DAC,E91CCA50653F3728882E5D9F40AE17,2016-12-01 07:41:00,2016-12-01 07:52:00,510115,533865,1.368908,103.9547,1.366964,103.9076,9.5,7.6,Street-Hailing,2021-11-26 07:41:25,2021-11-26 07:52:34,46.0,47.0,73,18.0
39404,68D2865C79CFB049681D59BBC48104,15F294E0C1119F54F567C4DA24291E,88FE6A5E2BE527E2F4B25A2C9FFF5F,2016-12-01 05:41:00,2016-12-01 05:48:00,439959,455871,1.300952,103.898157,1.312606,103.92325,13.55,4.4,Booking,2021-11-26 05:41:43,2021-11-26 05:48:19,34.0,35.0,131,15.0
72401,2DA52D746BC59FCF31ECC425BB4F32,662846EB7F195A6FD7A7B8DF882476,3AC854E8C785F6E859F0256E362043,2016-12-01 08:32:00,2016-12-01 09:09:00,819643,307462,1.355322,103.9883,1.315303,103.8446,26.25,20.6,Street-Hailing,2021-11-26 08:32:23,2021-11-26 09:09:21,51.0,55.0,132,17.0
121957,1A081FB4CEEE35FC312712E3A690A1,FFE15458620233161525EC10B7165B,7F9F00CEA30B60CB2D5802CEA87ECC,2016-12-01 11:21:00,2016-12-01 12:07:00,119001,18960,1.288092,103.793036,1.278968,103.851237,26.25,27.2,Booking,2021-11-26 11:21:00,2021-11-26 12:07:38,68.0,73.0,46,5.0
57182,1727189B5DE74FF8213E569DB68FFF,F232B0327D9B3008AE84F889A608A6,0066E7263EE1F7F9F093E62BE9B2FB,2016-12-01 07:37:00,2016-12-01 07:40:00,99253,98018,1.299509,103.837,1.299509,103.837,5.15,0.6,Street-Hailing,2021-11-26 07:37:24,2021-11-26 07:40:24,46.0,46.0,129,4.0
87332,DF4C4374F09482A6175798469DC0E3,7AF2E7F73F68751B9E9C08B4B82B3C,834BECBCCEA7F782FA3F7850CB97D2,2016-12-01 09:20:00,2016-12-01 09:51:00,520104,229899,1.347294,103.946427,1.310644,103.847033,18.75,14.8,Booking,2021-11-26 09:20:26,2021-11-26 09:51:01,56.0,59.0,123,18.0
68993,F8E182A5DE6C36215FB15E1F4B324B,312A6E30C6440A576B2083C6232F47,1EAF87A98316B5C3A09116188E467F,2016-12-01 08:20:00,2016-12-01 08:32:00,470106,408601,1.329554,103.9092,1.319657,103.8925,8.75,3.0,Street-Hailing,2021-11-26 08:20:33,2021-11-26 08:32:52,50.0,51.0,40,16.0
69804,D4633A61561B7D5B2479CD177E2ED3,939F9B4C2A6FCF485200ECD27929A7,74255890DFD85132BDF8EFD0EABF3F,2016-12-01 08:23:00,2016-12-01 08:30:00,207229,188993,1.31134,103.8572,1.301613,103.8502,11.5,1.8,Street-Hailing,2021-11-26 08:23:19,2021-11-26 08:30:31,50.0,51.0,160,8.0
131550,61EACE3CA9ADDFCB216A14BCB212E2,75AA433D95938E1A5B8697F234F0D1,D293C4C666C045AB92C3626B690669,2016-12-01 11:54:00,2016-12-01 12:20:00,448909,238873,1.307723,103.9251,1.302707,103.8343,14.1,11.6,Street-Hailing,2021-11-26 11:54:02,2021-11-26 12:20:53,71.0,74.0,61,15.0
72530,B1DC2955AAC5EAD181B706E44F2F7B,362275AB2A5F6B4C2227F5243C725D,F8A817F1761EEB4F968AB2043609B6,2016-12-01 08:32:00,2016-12-01 09:16:00,819642,738320,1.362159,103.9901,1.451695,103.8032,33.65,32.4,Street-Hailing,2021-11-26 08:32:57,2021-11-26 09:16:22,51.0,56.0,68,17.0
110739,C8C32FEE417364ACE20116611D99F3,2A156C3181AE23161CD5AD9DACE5CF,FBD3755C4AFA95C6F224DE35D5FB8F,2016-12-01 10:39:00,2016-12-01 11:04:00,238839,528822,1.301016,103.8454,1.371758,103.9277,15.35,17.5,Street-Hailing,2021-11-26 10:39:51,2021-11-26 11:04:25,64.0,66.0,44,9.0
105420,15A24E188BA0D35EC84B4FCE740C12,2CC05D6B5317C67EF69FF139789329,CFD535ED51141EEEB36EF6A08D9D05,2016-12-01 10:21:00,2016-12-01 10:32:00,269707,257583,1.323784,103.8102,1.317533,103.8254,6.9,4.5,Street-Hailing,2021-11-26 10:21:15,2021-11-26 10:32:05,62.0,63.0,154,10.0
53755,1870F618D93B39AB3027FC5D152025,36C3AA8E6C2061AF145A00E7D32FC5,8485099DB41CA14D74827BAB8AF179,2016-12-01 07:23:00,2016-12-01 07:46:00,520888,148952,1.350858,103.931,1.298054,103.8009,18.25,18.4,Street-Hailing,2021-11-26 07:23:00,2021-11-26 07:46:15,44.0,47.0,106,18.0
130023,761EC0100B7CBC4C6A4B7D852F2092,93CC5FBF242F2C80058E8630E8E45B,B246781F7EE0A3C956F991B9902124,2016-12-01 11:48:00,2016-12-01 12:04:00,760625,738099,1.418153,103.8361,1.435855,103.7862,11.5,8.1,Street-Hailing,2021-11-26 11:48:45,2021-11-26 12:04:04,71.0,72.0,34,27.0
97889,BDF73AFC77F1B3EE24EB09F6BF1CDB,4E2DFC1A43DABE250503376DC3A02F,6581F5B858EBF476565A40C8F65CB4,2016-12-01 09:55:00,2016-12-01 10:02:00,600214,642221,1.339269,103.7389,1.345686,103.7131,5.6,3.6,Street-Hailing,2021-11-26 09:55:00,2021-11-26 10:02:00,60.0,60.0,98,22.0
57335,E4AC75453EE436C70CC874E6D402E1,E8BCEFA92CF229C1F5EFE57F339F29,955A072E38E07E8D8AAC1C6CFC4E70,2016-12-01 07:38:00,2016-12-01 07:48:00,419612,449036,1.334289,103.9103,1.306036,103.9191,7.85,4.6,Street-Hailing,2021-11-26 07:38:00,2021-11-26 07:48:00,46.0,47.0,35,14.0
121485,AC4C1DF454170A98976389CDFEE57E,122ED4C335250BA62402A0F4DC01E8,498C3E6BF724955C334CA9BCB8D6A4,2016-12-01 11:19:00,2016-12-01 11:28:00,138637,120118,1.305257,103.7884,1.324846,103.7718,5.8,3.5,Street-Hailing,2021-11-26 11:19:08,2021-11-26 11:28:01,68.0,69.0,71,5.0
