No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
99442,CC363D2CC2C51EF7249DE19F4E6CFB,977F5BB4DDEA716E65357F5AFB8515,F96E5338DBE86F0C38E3B5AE971F77,2016-12-01 10:00:00,2016-12-01 10:07:00,628456,640815,1.326044,103.6961,1.345333,103.6958,5.65,2.4,Street-Hailing,2021-12-29 10:00:19,2021-12-29 10:07:34,60.0,61.0,50,22.0
49118,A03C893D66086DF083649E04374F1C,D81C3EAB7F21899453A1FB7D511FAD,9A078748B3BF9857E4A6AEA9E6D98C,2016-12-01 06:58:00,2016-12-01 07:26:00,819642,159970,1.362159,103.9901,1.299509,103.837,27.6,26.1,Street-Hailing,2021-12-29 06:58:33,2021-12-29 07:26:16,42.0,45.0,143,17.0
124802,0D08B482DC81D8A2B0D41CF1710BE6,8942541B23CBC3448C04A49A2DEC8A,88729C4B534B880CE4C8EE9E701C99,2016-12-01 11:31:00,2016-12-01 11:38:00,588998,596746,1.338625,103.7786,1.341813,103.7686,5.45,1.8,Street-Hailing,2021-12-29 11:31:03,2021-12-29 11:38:05,69.0,70.0,65,21.0
98424,46C8FE0590B9029F903F333F4DAEED,3D4CAC26223B3C1B323CB1CE4689BB,058AF790A4F017D03BA8811706D1E5,2016-12-01 09:56:00,2016-12-01 10:11:00,640551,629011,1.352299,103.7165,1.328897,103.6715,8.5,7.0,Street-Hailing,2021-12-29 09:56:56,2021-12-29 10:11:35,60.0,61.0,48,22.0
120725,945F32EF4D6E9E29BAECF60975D221,110D35DD58CB7A05322CCE91AB46DF,BF119DD1E9745C11EC6779A43B3983,2016-12-01 11:16:00,2016-12-01 11:32:00,530002,218041,1.363089,103.8931,1.307658,103.8526,9.4,8.1,Street-Hailing,2021-12-29 11:16:28,2021-12-29 11:32:07,68.0,69.0,107,19.0
131492,A2D123BD53E282BE6B304AA65C6C6C,F16EE68AA73F40C57E7DFD8CE5CEA6,0D443BDFB84243E2EC9191126C42C3,2016-12-01 11:53:00,2016-12-01 12:22:00,819642,59567,1.362159,103.9901,1.288526,103.8421,21.05,20.7,Street-Hailing,2021-12-29 11:53:56,2021-12-29 12:22:13,71.0,74.0,52,17.0
58895,21EC2AC981DF8450BA2DBD5EF06328,9A75C0BE178A41544B634DE457519B,AB9B865F995B5C1FF696142D5F6F7A,2016-12-01 07:43:00,2016-12-01 08:08:00,510246,819454,1.371108,103.9625,1.37386,103.9951,14.25,8.0,Street-Hailing,2021-12-29 07:43:44,2021-12-29 08:08:10,46.0,49.0,178,18.0
120735,146DD38CD00EB08129EA8DDF8F0819,5951DCCB452E0339C4ABFE22D26F63,6677EC157C61D93D808089266216E5,2016-12-01 11:16:00,2016-12-01 11:56:00,357684,98647,1.33721,103.8689,1.299509,103.837,20.7,18.2,Booking,2021-12-29 11:16:31,2021-12-29 11:56:14,68.0,72.0,170,13.0
59073,802D967086E8499C4A4C26A04D7CE7,241E8E0A4CF2354BEEDEA817C10C5B,47B9B9E21727596EFA5D986181123F,2016-12-01 07:44:00,2016-12-01 07:55:00,730308,730633,1.42983,103.7765,1.435718,103.8024,8.1,3.9,Street-Hailing,2021-12-29 07:44:22,2021-12-29 07:55:10,46.0,48.0,73,25.0
86283,3421EC027AD3F9E0BE093B98AD0CD1,3EB27C6E4D40E9A497BDFEA4F4F1E4,F31378B3116BC2DEE37B170F2F90A0,2016-12-01 09:17:00,2016-12-01 09:38:00,178882,18981,1.293196,103.8529,1.279637,103.8541,10.95,2.2,Street-Hailing,2021-12-29 09:17:12,2021-12-29 09:38:57,56.0,58.0,38,6.0
54060,06755900152A698E653109E2D92230,27541283C6027EE7EDEEF9F53A90F8,3BD8CA1AE92B6FE83D91A23C350DAC,2016-12-01 07:24:00,2016-12-01 07:45:00,39797,138587,1.290653,103.8583,1.299509,103.837,14.45,11.3,Street-Hailing,2021-12-29 07:24:19,2021-12-29 07:45:35,44.0,46.0,132,1.0
132297,DA32BDA46E9BECAFCAEF5CB1C55BE4,447921793BE0762F9FEA26887A0BCE,A630636029DD5D0F51E41EEE9AFD19,2016-12-01 11:56:00,2016-12-01 12:03:00,460115,460543,1.331422,103.9365,1.330359,103.9232,4.95,1.8,Street-Hailing,2021-12-29 11:56:28,2021-12-29 12:03:19,72.0,72.0,172,16.0
65466,A6AF8E9BDFF9E35412A43AD300DF73,D1CCB064FF748532634A9CD8ABC6CD,DF4A63CDFB96E56C18CCC12648880D,2016-12-01 08:08:00,2016-12-01 08:14:00,239403,258500,1.294928,103.831274,1.307063,103.819973,10.35,3.0,Booking,2021-12-29 08:08:19,2021-12-29 08:14:59,49.0,49.0,36,9.0
34629,758CF611AC5E475C44D5354A2A9129,06A369D4B623BACF5FFC74FCB0DA01,DD5F94C79AFD5A94347E27CDC0EB62,2016-12-01 04:45:00,2016-12-01 04:55:00,648846,609917,1.350929,103.7002,1.329042,103.7487,11.7,8.0,Street-Hailing,2021-12-29 04:45:18,2021-12-29 04:55:35,28.0,30.0,77,22.0
131066,F5702DB47514D13CA6E9ABEBD9BE1D,06FDB41D8DB72E7317CCF26F89CA4F,09C39F3F5BEE8EE6FD74548674F390,2016-12-01 11:52:00,2016-12-01 12:17:00,238858,59962,1.300542,103.8392,1.281672,103.8439,10.7,3.9,Street-Hailing,2021-12-29 11:52:23,2021-12-29 12:17:00,71.0,74.0,169,9.0
74674,B697D3372BD4F300E6DB953B901563,2A0666025B2C837E70D3E630E0EDF3,61CBAA3163950236AF65913098244B,2016-12-01 08:40:00,2016-12-01 09:22:00,528684,18982,1.348761,103.926309,1.28049,103.853496,29.05,19.7,Booking,2021-12-29 08:40:15,2021-12-29 09:22:21,52.0,56.0,50,18.0
115129,4A8A442115E3B46EACB43D9EC9802F,7EB082E4DAE9288861BEB1B8123FC8,37BF9061983471856234E558198118,2016-12-01 10:55:00,2016-12-01 11:35:00,640456,819643,1.35068,103.7203,1.355322,103.9883,27.0,36.2,Street-Hailing,2021-12-29 10:55:46,2021-12-29 11:35:30,66.0,70.0,70,22.0
100939,80C35BF6BF8B0D2B8D9694A038AB0D,9DA28E3079EB1A175DBA7617EE08F4,0E63F3B0F86C0EAB3035CCE83F92CD,2016-12-01 10:05:00,2016-12-01 10:14:00,530432,569871,1.376255,103.893024,1.37809,103.864746,8.35,4.4,Booking,2021-12-29 10:05:34,2021-12-29 10:14:12,60.0,61.0,62,19.0
119804,02230D669A4D57DB42F751460897DE,4B0E036B85E45AEF750C67166D38DB,CE45F9612078C4A96D6397BD9A2680,2016-12-01 11:13:00,2016-12-01 11:39:00,308433,575721,1.321097,103.8456,1.360113,103.8394,11.75,8.8,Street-Hailing,2021-12-29 11:13:00,2021-12-29 11:39:00,67.0,70.0,124,11.0
63716,C55DB568319D16B42B241069DCF732,993D16E8E5D2059F9B9385F77B0F1F,F8FDC7F2744F99036158EAD9939FAF,2016-12-01 08:02:00,2016-12-01 08:32:00,307943,128412,1.313917,103.839665,1.31337,103.748724,21.35,14.2,Booking,2021-12-29 08:02:00,2021-12-29 08:32:00,48.0,51.0,163,11.0
120063,D4CE86DD8DD3E8AB8024832306974B,83CA9822359242314D386211BE220F,A84A01DE265ED270036D55C071ED85,2016-12-01 11:14:00,2016-12-01 11:14:00,179809,179809,1.292896,103.8503,1.292896,103.8503,55.0,0.0,Street-Hailing,2021-12-29 11:14:00,2021-12-29 11:14:38,67.0,67.0,63,6.0
72910,A638673DCE48DC84F6C7C67FE05625,3BD4CD3B31021A2A96914C76DAB072,CF5D02C55F81B5B1E5222EE2478FB1,2016-12-01 08:34:00,2016-12-01 09:08:00,98970,486150,1.299509,103.837,1.332875,103.959,25.15,26.1,Street-Hailing,2021-12-29 08:34:24,2021-12-29 09:08:14,51.0,55.0,142,4.0
54641,F6FD2D300117FDFF44721957419EEB,A97AD05A514D6B8BDC7D379604342E,322F1AD0B5F3D55D58527E14D68ED8,2016-12-01 07:26:00,2016-12-01 07:33:00,759775,738365,1.449009,103.8198,1.451482,103.8033,6.75,2.7,Street-Hailing,2021-12-29 07:26:41,2021-12-29 07:33:29,45.0,45.0,155,27.0
85048,451CE57A665ED53CA8AF024179A22C,E2EFC308C32D4348A001592929BF58,4FAD32C4E8F295E8568C3B45EF8EEE,2016-12-01 09:13:00,2016-12-01 09:31:00,179101,298137,1.293497,103.8528,1.333502,103.8398,11.2,6.5,Street-Hailing,2021-12-29 09:13:24,2021-12-29 09:31:57,55.0,57.0,99,6.0
60260,5950390217A7E3FFE770B9110FE2BC,3244E73FB4D580FC0AC93A87B72754,B5FA334F66A869648526C75F21A1B0,2016-12-01 07:49:00,2016-12-01 07:57:00,730421,738750,1.427791,103.7746,1.42901,103.7642,7.0,2.3,Street-Hailing,2021-12-29 07:49:00,2021-12-29 07:57:00,47.0,48.0,164,25.0
46217,3E9DF3FF270BCA9A09BB443B883B55,69AC4435BF784C52E9400F96E3199C,CE102187BBEBFDEFBC191692BA3DFF,2016-12-01 06:40:00,2016-12-01 07:02:00,307983,768828,1.31873,103.8431,1.423798,103.8384,18.55,17.4,Street-Hailing,2021-12-29 06:40:00,2021-12-29 07:02:00,40.0,42.0,145,11.0
49091,6B03A635D809EE618A613AF67B6FF3,A022E029AE393E51991DB20DD8ADE1,FBCAD3EEC4C02AC746B0F4DCCCD7D9,2016-12-01 06:58:00,2016-12-01 07:17:00,640524,249679,1.347157,103.7174,1.306912,103.8101,16.45,15.1,Street-Hailing,2021-12-29 06:58:21,2021-12-29 07:17:24,42.0,44.0,115,22.0
102535,393E5833E23C1628E2719F4C663977,2AF99AB60FAF84BCFCA36E09FD4761,ACBCE7B589D2A018643A00D7F04A92,2016-12-01 10:11:00,2016-12-01 10:22:00,209232,18970,1.30703,103.8604,1.281299,103.8584,6.5,3.0,Street-Hailing,2021-12-29 10:11:07,2021-12-29 10:22:27,61.0,62.0,34,8.0
110464,F261C12F34A42A447452252C6C8896,9B7292BF39B6D386BCA8774C362517,DB061292B0DBF6CAADD1C985C3E051,2016-12-01 10:38:00,2016-12-01 10:59:00,320074,319260,1.324803,103.8578,1.33455,103.859,9.1,6.0,Street-Hailing,2021-12-29 10:38:50,2021-12-29 10:59:47,64.0,66.0,39,12.0
43424,C07AB0986F5005B76262CDD4C7F929,0C702D4343D6868DC46B2A3CF7E90C,7284F1AF327A7AC40EA6AEA808A6A8,2016-12-01 06:20:00,2016-12-01 06:31:00,550227,238888,1.356224,103.8707,1.299631,103.844,10.3,9.0,Street-Hailing,2021-12-29 06:20:16,2021-12-29 06:31:21,38.0,39.0,36,19.0
116292,3F7990123705570345369057AABAC2,ADF60DE214A5A1E60543D1C66BFB12,7F57A28FEF442A5BEAF6E3CF257772,2016-12-01 11:00:00,2016-12-01 11:05:00,308080,328836,1.318942,103.8495,1.326514,103.8546,4.5,1.7,Street-Hailing,2021-12-29 11:00:02,2021-12-29 11:05:29,66.0,66.0,42,11.0
84672,24909B6E9DCCC616AA84F38A43E413,9C32BC83AA3CB10448731E04BC8195,FA8A41CD43228D7A81F70C2C9918FC,2016-12-01 09:12:00,2016-12-01 09:44:00,530943,238874,1.373899,103.880804,1.302707,103.834289,20.8,12.3,Booking,2021-12-29 09:12:09,2021-12-29 09:44:26,55.0,58.0,159,19.0
66435,A80E25A02EAE8EFD743174D72B019F,A41346626052F63DAC0A11F373703C,4F442B3EF36197D1019EEFBECC996A,2016-12-01 08:11:00,2016-12-01 08:28:00,179102,119077,1.294327,103.8524,1.295696,103.7789,12.3,9.8,Street-Hailing,2021-12-29 08:11:51,2021-12-29 08:28:52,49.0,51.0,173,6.0
85514,E418A79C17192B08633E975C41F0E6,2857EB38F0C81EBE3EADF0FA67AAA2,5DA2FE5611CECF3FE36DE4CC56ED63,2016-12-01 09:14:00,2016-12-01 09:36:00,357684,238889,1.33721,103.8689,1.299591,103.8452,14.95,8.5,Street-Hailing,2021-12-29 09:14:56,2021-12-29 09:36:18,55.0,58.0,130,13.0
53615,0E0E38F3BE6511AF1A6E2965B00858,827EEAF12BFAF4A5DA7AF691A155F0,C4B9BCCBC1DD0E276E30DE7A07E5E6,2016-12-01 07:22:00,2016-12-01 07:38:00,760389,738068,1.429625,103.848332,1.454559,103.809223,14.45,6.9,Booking,2021-12-29 07:22:15,2021-12-29 07:38:30,44.0,46.0,157,27.0
105835,D8BF7D66933571D3326D5071938147,679A0F3991083DF9E6F3E2E55A6F8A,076A069475AF2AB4A17D10FF93C718,2016-12-01 10:22:00,2016-12-01 10:41:00,179097,417885,1.29133,103.8501,1.340862,103.9132,11.6,11.5,Street-Hailing,2021-12-29 10:22:44,2021-12-29 10:41:51,62.0,64.0,108,6.0
104042,E839A63E7695E1CC1CA84AD0216365,937408FBA7E579B8FA1243D3BC9183,8F3D343426F2A27A362774F8A009AF,2016-12-01 10:16:00,2016-12-01 10:37:00,822313,416006,1.410375,103.9013,1.336837,103.9114,14.1,11.6,Street-Hailing,2021-12-29 10:16:23,2021-12-29 10:37:03,62.0,64.0,44,19.0
127149,430F3F1733F4A4FA8D6E49186A6FB1,37CD50F4934878A97F09EA0F2FCF3C,76C91576DA655957AC49B49986D0FD,2016-12-01 11:39:00,2016-12-01 12:04:00,208718,486030,1.306686,103.8625,1.33571,103.9665,15.1,16.2,Street-Hailing,2021-12-29 11:39:11,2021-12-29 12:04:14,70.0,72.0,69,8.0
73400,561497CD57AD792B1BF366824DA41C,E70C4D0A29B12BC467D56353AF85C7,EADE2C67232BF59EED4E508283E864,2016-12-01 08:36:00,2016-12-01 08:59:00,308144,819643,1.319314,103.846621,1.355322,103.988337,22.4,20.2,Booking,2021-12-29 08:36:00,2021-12-29 08:59:00,52.0,54.0,67,11.0
78187,6C9FC5BFB448016A94120F670E2C31,7B82FD4A3880E141CB97FF5C68FC5E,A5D7FC16813DA732F61467DD27AE70,2016-12-01 08:51:00,2016-12-01 09:04:00,229158,38988,1.303433,103.838246,1.295241,103.859489,14.8,3.0,Booking,2021-12-29 08:51:46,2021-12-29 09:04:10,53.0,54.0,173,9.0
54760,8B9933F1CF1A6A8928AA0A1BFE1689,1CCB1D41F447E50D32FB906B64E241,D709A153F71A81552155D3F78FB56D,2016-12-01 07:27:00,2016-12-01 07:51:00,239565,486887,1.296527,103.838684,1.329726,103.953081,23.8,20.3,Booking,2021-12-29 07:27:15,2021-12-29 07:51:58,45.0,47.0,59,9.0
53068,BDA2813917071ED8A88646DC694638,A786C5C1831FC88EA57655AC89763A,6EB20F30C6BA76EB96BCE3BF1059FC,2016-12-01 07:19:00,2016-12-01 07:38:00,470631,520486,1.332953,103.9149,1.359654,103.9573,12.3,7.5,Street-Hailing,2021-12-29 07:19:38,2021-12-29 07:38:28,44.0,46.0,87,16.0
86990,C31AF04EB20DD789B577A2D605A69B,DFC36373F85F11ABBF585F24029DF1,2A72A13C5E705C36BA47FC89C7B8A0,2016-12-01 09:19:00,2016-12-01 09:52:00,600202,408560,1.336786,103.742965,1.32794,103.898087,22.35,20.5,Booking,2021-12-29 09:19:26,2021-12-29 09:52:08,56.0,59.0,76,22.0
124138,A50671944093C1731BF18C03032414,2B6F1F05BCDD8D898D518FBD8B322E,D1C2A5F26DFA0A5CFB4C396CE77958,2016-12-01 11:28:00,2016-12-01 11:34:00,548946,534801,1.357906,103.87705,1.349505,103.873768,7.0,1.6,Booking,2021-12-29 11:28:42,2021-12-29 11:34:40,69.0,69.0,90,19.0
66979,3A28EFEEA7911F454E6BD2823B3893,96BC6BE2AFA4F92CFBDC780F460CF6,08202BC17DCE28CD7ADD16A7AC992A,2016-12-01 08:13:00,2016-12-01 08:21:00,529946,486415,1.348064,103.9579,1.330805,103.9636,6.45,3.0,Street-Hailing,2021-12-29 08:13:42,2021-12-29 08:21:00,49.0,50.0,120,18.0
33080,2ED2E930C86B33268672B46BF7163F,531CD2AC7662E0E28BEB49F4B775FA,73E0CAFA1EE8B1DB45E996349B83F6,2016-12-01 04:26:00,2016-12-01 04:26:00,560324,560324,1.368378,103.8468,1.368378,103.8468,5.55,0.0,Street-Hailing,2021-12-29 04:26:11,2021-12-29 04:26:30,27.0,27.0,69,20.0
131410,EC5CFF75A3FCB8C4380F3ACA3B1863,72325A297B90BCA4EB7574639751B3,DF311377D9FBF16C150F206416B243,2016-12-01 11:53:00,2016-12-01 12:02:00,239434,81008,1.294408,103.8324,1.299509,103.837,5.6,2.5,Street-Hailing,2021-12-29 11:53:38,2021-12-29 12:02:22,71.0,72.0,75,9.0
107203,E6A280742645A227A4F060370EBE5B,55526ACF6EE7B0440870EB4E2BA513,9031AA12C6E44306F7BF77BC8D3B65,2016-12-01 10:27:00,2016-12-01 10:41:00,160034,99253,1.288018,103.8271,1.299509,103.837,7.65,3.5,Street-Hailing,2021-12-29 10:27:35,2021-12-29 10:41:01,63.0,64.0,55,3.0
118211,AE60A42D8782F2AE7C47BA1F11D09F,6656BC9FB3090E166F36D15104285D,F20B28CE959F80DB7EB481837BC393,2016-12-01 11:07:00,2016-12-01 11:28:00,600407,18971,1.318644,103.7484,1.281526,103.8594,13.75,16.7,Street-Hailing,2021-12-29 11:07:00,2021-12-29 11:28:00,67.0,69.0,143,22.0
114640,3CC6D42036FE743EAA7105EB8C2BB4,94ABC8E81E64094130DF6278592377,FB88E18081FEA5409C401C33DA5CC2,2016-12-01 10:53:00,2016-12-01 11:02:00,228223,247933,1.309897,103.834788,1.304713,103.823345,8.4,2.0,Booking,2021-12-29 10:53:54,2021-12-29 11:02:51,65.0,66.0,149,9.0
99358,50E322246E4EAEA0DA6621E369E823,F73500EA5BBA9C9451A2FDEDE50B02,A60B0C2DB9F779742E3E6B6E1FD878,2016-12-01 10:00:00,2016-12-01 10:29:00,619700,228233,1.332843,103.717463,1.312213,103.83718,19.6,20.5,Booking,2021-12-29 10:00:00,2021-12-29 10:29:15,60.0,63.0,170,22.0
69038,4C4DC802D04452C97BCA87286BA0A4,DE9ED12BC9F6FAD7DAB1048F3D85AB,40EF12C22B0C0B789337EF0F9100D2,2016-12-01 08:20:00,2016-12-01 08:34:00,547320,797553,1.36008,103.878227,1.405071,103.857901,14.25,7.8,Booking,2021-12-29 08:20:46,2021-12-29 08:34:34,50.0,51.0,167,19.0
110701,436D9A63F27321AB83A8901A03D4C1,7A22D3DCAC49232564A667CF54F0AF,620A020C8479495B585F6F09B66EA6,2016-12-01 10:39:00,2016-12-01 10:58:00,88539,619302,1.299509,103.837,1.320551,103.7223,13.6,15.8,Street-Hailing,2021-12-29 10:39:42,2021-12-29 10:58:48,64.0,66.0,87,2.0
101030,3D4EC1AF444D25E9061EFE50CF9622,336FBD0EBAFA59E8D69390000AD74C,41AF03C529BB3F837911C1532D4DE1,2016-12-01 10:05:00,2016-12-01 10:12:00,68811,69247,1.299509,103.837,1.299509,103.837,4.95,1.2,Street-Hailing,2021-12-29 10:05:53,2021-12-29 10:12:54,60.0,61.0,109,1.0
35917,399FC3135DE33D418041020565C428,04B3E1EAD6C8FF7768FE6E6A916B6E,55A414CA3DC4F3FA430D1FC965023D,2016-12-01 05:00:00,2016-12-01 05:28:00,821171,699800,1.39451,103.9125,1.377988,103.7127,30.85,27.5,Street-Hailing,2021-12-29 05:00:45,2021-12-29 05:28:24,30.0,33.0,123,19.0
83115,D8D14093CCF31BD91645C2682240BA,FC777FAF01627A68D3A4ECFAE1094E,24983A821C9D1BEDD74A2ECFA706DB,2016-12-01 09:07:00,2016-12-01 09:24:00,138563,98499,1.292038,103.7949,1.265459,103.8187,10.55,5.6,Street-Hailing,2021-12-29 09:07:19,2021-12-29 09:24:13,55.0,56.0,165,5.0
46266,C4F4116D6A989E9CBC497C2539B796,F299E5DF2E039C300E2CF9AAF27040,F228308E2357FF40A277E71EC7EA0B,2016-12-01 06:40:00,2016-12-01 06:59:00,640913,637461,1.341878,103.6875,1.296667,103.6359,17.2,12.3,Street-Hailing,2021-12-29 06:40:16,2021-12-29 06:59:20,40.0,42.0,104,22.0
72980,7482F157F09244486E715CA7799F29,8CF4227E23E0D8A66CBFE985EF166E,60EBCC974CC32BACEDA21AB8553582,2016-12-01 08:34:00,2016-12-01 08:42:00,529870,486029,1.342005,103.954901,1.332843,103.965234,10.05,2.5,Booking,2021-12-29 08:34:39,2021-12-29 08:42:52,51.0,52.0,101,18.0
55027,B48CA0B86BE7D4756F428477E72242,405D462AE2BEE6C5A4B29CB3CAC917,DA87D3A12021F9984251B9DDF0CF06,2016-12-01 07:28:00,2016-12-01 07:42:00,610155,139654,1.327784,103.7225,1.303254,103.777,12.7,10.0,Street-Hailing,2021-12-29 07:28:30,2021-12-29 07:42:51,45.0,46.0,114,22.0
48677,A717978B6E00A6626AFC634F80F588,863ABD5DFB65B38DF3125C2E0E7880,183C2B846B6A7B27582BD44B2946C2,2016-12-01 06:55:00,2016-12-01 07:26:00,510506,669642,1.376972,103.9449,1.369533,103.7626,25.25,27.5,Street-Hailing,2021-12-29 06:55:53,2021-12-29 07:26:48,42.0,45.0,84,18.0
124181,E0E1E4A42D851EB13F8C5EE1772BF4,F99338A9FAA508CB5901684E047E6C,E3F3C6DC184CF3E2BDE308DF8F01B8,2016-12-01 11:28:00,2016-12-01 11:39:00,169856,179031,1.281937,103.8359,1.291202,103.8443,6.25,3.2,Street-Hailing,2021-12-29 11:28:51,2021-12-29 11:39:48,69.0,70.0,141,3.0
74179,8F0635F59F47652136CB9416AE3505,43A5E8C8BFE7E128DF43AAE48B1B5B,9003D3A3D8915549906CF037997931,2016-12-01 08:38:00,2016-12-01 09:02:00,308162,486150,1.323565,103.84994,1.332875,103.959004,20.5,16.0,Booking,2021-12-29 08:38:38,2021-12-29 09:02:20,52.0,54.0,137,11.0
126330,1D74495588E6607E163E52A75DCA9A,F5739E9F7C1F47F4EA1F3791C90640,96163F53EE3261B3C203296E3CD694,2016-12-01 11:36:00,2016-12-01 11:41:00,258395,238871,1.309141,103.823,1.30661,103.8296,4.8,0.8,Street-Hailing,2021-12-29 11:36:21,2021-12-29 11:41:45,70.0,70.0,140,10.0
80818,96F85BCA09E024DDD856DC6D191CE3,A132B061D91E288EEA2036802FFF9A,23DE86BFCE2F368EC8675687C34F34,2016-12-01 09:00:00,2016-12-01 09:21:00,652290,738961,1.343138,103.7564,1.442737,103.7855,16.05,14.5,Street-Hailing,2021-12-29 09:00:05,2021-12-29 09:21:53,54.0,56.0,75,23.0
46799,CCB4A77958ADED3AFB4934DDAE6990,6FE053FACA3B685E71423C1C256FEA,207CBCBE75B18E7527DE6A8762371C,2016-12-01 06:43:00,2016-12-01 07:00:00,541311,308205,1.39098,103.8841,1.320073,103.8491,13.95,12.6,Street-Hailing,2021-12-29 06:43:52,2021-12-29 07:00:30,40.0,42.0,105,19.0
101172,7EA70021396D25E944B89E466A72D1,563F9465A7D3C39F2B9573DA550494,1357D773744DA61434E3414D2EDB5D,2016-12-01 10:06:00,2016-12-01 10:36:00,520701,199588,1.356196,103.936745,1.302908,103.864945,17.2,12.6,Booking,2021-12-29 10:06:17,2021-12-29 10:36:02,61.0,64.0,141,18.0
72921,D6DD6ED8316A33586360A63F0D8CEF,7FF904C8ACE740E3548C3F05079652,22067CB54A7B24764186F1E48CB458,2016-12-01 08:34:00,2016-12-01 08:34:00,760293,760293,1.436379,103.8379,1.436379,103.8379,4.0,0.0,Street-Hailing,2021-12-29 08:34:27,2021-12-29 08:34:43,51.0,51.0,85,27.0
65971,F9CF428DF712F5A0BD356C47C293B8,EFE5458DB71AE9E639F0526AB89244,7B4C7D840DA8A9BAD4D7222839A73F,2016-12-01 08:10:00,2016-12-01 08:38:00,519959,339510,1.371565,103.941295,1.310322,103.864261,22.5,16.2,Booking,2021-12-29 08:10:04,2021-12-29 08:38:26,49.0,52.0,140,18.0
84817,4CD8F6EED3B425930484566B99089E,411614CD981E3473A2E2E158A4441A,7B588077645CC0708AEC6B08BC5F1F,2016-12-01 09:12:00,2016-12-01 09:25:00,752592,730854,1.450884,103.8279,1.439756,103.793,8.95,4.8,Street-Hailing,2021-12-29 09:12:41,2021-12-29 09:25:02,55.0,56.0,72,27.0
62910,CD8412F9C933B8F3F6C3BAD42505D3,EFD38141CE96108E4E93CCA3098579,1C31E2BED23767CB1594DBD27D5D06,2016-12-01 07:59:00,2016-12-01 08:26:00,560119,757440,1.369612,103.8443,1.462043,103.8143,17.25,13.0,Street-Hailing,2021-12-29 07:59:01,2021-12-29 08:26:22,48.0,51.0,162,20.0
120619,3D945F0DEAAC8BCDA6ED77FED4C27F,227A9E8E90A6253A46CA883D71A93A,CC62DA9B0B5AE9AB265827B85F8980,2016-12-01 11:16:00,2016-12-01 11:31:00,640624,609967,1.340769,103.6977,1.328006,103.7545,9.1,8.9,Street-Hailing,2021-12-29 11:16:00,2021-12-29 11:31:00,68.0,69.0,165,22.0
69761,D4633A61561B7D5B2479CD177E2ED3,416BA6122E9266865588FC946F9A8C,49115C28F30A64EAD26FCA4BA6D9EB,2016-12-01 08:23:00,2016-12-01 08:39:00,642664,628554,1.338336,103.7036,1.311968,103.6958,10.3,4.8,Street-Hailing,2021-12-29 08:23:10,2021-12-29 08:39:25,50.0,52.0,65,22.0
43495,D62644A7ABFBC99BB2BD0937D4DD58,3379FB8740161A9E3207E8CD63E9AC,2E002DB466A0EA025825121336B7E5,2016-12-01 06:20:00,2016-12-01 06:39:00,730893,609917,1.436738,103.790548,1.329042,103.748706,21.65,18.5,Booking,2021-12-29 06:20:50,2021-12-29 06:39:31,38.0,40.0,170,25.0
120705,945F32EF4D6E9E29BAECF60975D221,570FA086BF1E2A499F546777961B4B,F0BB2282C347BD35393374036BA4D8,2016-12-01 11:16:00,2016-12-01 11:54:00,750327,237978,1.445674,103.8189,1.301049,103.8353,21.55,22.2,Street-Hailing,2021-12-29 11:16:22,2021-12-29 11:54:18,68.0,71.0,117,27.0
82179,B39046D3E7EBD666271B0F8EE5C99F,E222276C9CC198297E435196E1EE81,41B5CF9088C6BE8790229BB7F68BAA,2016-12-01 09:04:00,2016-12-01 09:17:00,90025,59393,1.281699,103.8423,1.28865,103.8474,11.2,4.1,Street-Hailing,2021-12-29 09:04:23,2021-12-29 09:17:55,54.0,56.0,143,4.0
99257,6AAD7EDF063930D087E3B4739F77A4,83D11CB3A1D3EB6DC3076328F25ABD,9E90B37452237B7C1658AB17B1C95E,2016-12-01 09:59:00,2016-12-01 10:26:00,520143,307987,1.348109,103.943659,1.319597,103.842258,15.8,14.8,Booking,2021-12-29 09:59:41,2021-12-29 10:26:55,60.0,63.0,160,18.0
62592,1476037201146EBD6E39CF76E2F9F2,8F9226D3A043C89711A0D3D5821A52,72A58A57825B16AEAADAE8C0D7F3BA,2016-12-01 07:57:00,2016-12-01 08:01:00,640701,640651,1.342392,103.6952,1.337112,103.6971,5.7,0.8,Street-Hailing,2021-12-29 07:57:59,2021-12-29 08:01:57,48.0,48.0,34,22.0
114575,B60466CCBB7CE135DAA7D66BECB83C,A12168AF4F419313DBA78EC1FE3F10,6A1EBD0A27C813C8804516EEFB4FAD,2016-12-01 10:53:00,2016-12-01 11:06:00,100060,138628,1.276241,103.8117,1.298109,103.7899,8.3,6.4,Street-Hailing,2021-12-29 10:53:40,2021-12-29 11:06:58,65.0,67.0,79,4.0
58776,F27A94BC40A9010EE89ECC76BE0D26,235B9D80894E3406352FF6F9BE9774,282502CAA396F64928F9517DA4E734,2016-12-01 07:43:00,2016-12-01 08:01:00,670207,579700,1.37369,103.774772,1.34439,103.858527,22.6,12.1,Booking,2021-12-29 07:43:18,2021-12-29 08:01:19,46.0,48.0,54,23.0
