No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
128800,C4FC7DDB333B39F757F21F2327D4EB,81877C3BC33D70FB05DC4727D3AFC0,F6C93E9A86C17A046FAE16FF535460,2016-12-01 11:44:00,2016-12-01 11:59:00,408723,486066,1.325862,103.8928,1.334908,103.965,10.05,9.8,Street-Hailing,2021-11-25 11:44:50,2021-11-25 11:59:56,70.0,72.0,79,14.0
113426,CBDAC04A10F394553748A686F54C5D,58732A155A3F894CD3A20BA7FEF827,F109D3B9D73F957F160241F0C2835F,2016-12-01 10:49:00,2016-12-01 10:56:00,89760,239404,1.276612,103.8404,1.294688,103.8318,4.95,2.4,Street-Hailing,2021-11-25 10:49:25,2021-11-25 10:56:19,65.0,66.0,33,2.0
68275,8D5B5702451A6BB236E9E5CAC21071,C1E1D03B352C1B24C53DE018CE07CC,22067CB54A7B24764186F1E48CB458,2016-12-01 08:18:00,2016-12-01 08:33:00,570222,359833,1.358071,103.8481,1.343286,103.8617,9.2,3.9,Street-Hailing,2021-11-25 08:18:00,2021-11-25 08:33:00,50.0,51.0,150,20.0
90993,4EAFEC5ECC34E768329E8D7A1B1688,506398931D096522CCA2461F1FCC21,6411B02DFC0B5C44369C1BA682CA92,2016-12-01 09:32:00,2016-12-01 09:47:00,400344,536209,1.326296,103.8995,1.343223,103.8856,8.5,4.8,Street-Hailing,2021-11-25 09:32:03,2021-11-25 09:47:01,57.0,59.0,140,14.0
113635,2F323D278D79140103834E11F03456,79811121BD4692AC044B3F3E8F0BA8,1D43E51A539D4FBA7FA80A4DB182FB,2016-12-01 10:50:00,2016-12-01 11:06:00,329425,69935,1.327918,103.84316,1.299509,103.837,11.2,7.5,Booking,2021-11-25 10:50:08,2021-11-25 11:06:22,65.0,67.0,133,12.0
97487,EB1E5B9B71ED7148B270597F7F03B2,26FDA169665965ADA2E7E67D7EEFCF,E6E9C51BA4421F6897A61506354C7B,2016-12-01 09:53:00,2016-12-01 10:06:00,560545,543122,1.373227,103.8563,1.387603,103.9063,7.8,6.8,Street-Hailing,2021-11-25 09:53:38,2021-11-25 10:06:29,59.0,61.0,76,20.0
114600,3B64524A13FF4B3D746F56251C8A63,4C3641673E91EE7DC2464E5612ED4A,C93D47C78B88463BCF17C67C0EEC46,2016-12-01 10:53:00,2016-12-01 11:03:00,669613,588176,1.360195,103.76509,1.341621,103.776156,9.05,4.1,Booking,2021-11-25 10:53:44,2021-11-25 11:03:21,65.0,66.0,163,23.0
104497,5CBB7AA1078B4AC96394543F16B867,89500953432C7D7E8B8524FC81B10A,D161FFF1188E35748E890391013F2D,2016-12-01 10:18:00,2016-12-01 10:43:00,677743,768828,1.379962,103.7642,1.423798,103.8384,13.95,15.9,Street-Hailing,2021-11-25 10:18:00,2021-11-25 10:43:00,62.0,64.0,53,23.0
73775,FBC59B0516B320A9072F3AAD74E046,DD78D2B68FAB0CE720FCDDD82FEA78,DF1C2FA7475BE81B073F80BBBCA1F1,2016-12-01 08:37:00,2016-12-01 08:49:00,807020,768039,1.299509,103.837,1.424134,103.850588,13.7,7.4,Booking,2021-11-25 08:37:15,2021-11-25 08:49:15,52.0,53.0,81,28.0
81072,6C12AA38424D23E49C063856FE0E00,B1A73D63E3801AB169E3B513738030,B3DF00DC38B974489B315E9E40F437,2016-12-01 09:00:00,2016-12-01 09:16:00,319259,427357,1.335184,103.8591,1.315557,103.8979,10.3,6.5,Street-Hailing,2021-11-25 09:00:53,2021-11-25 09:16:07,54.0,56.0,66,12.0
45381,F5FCC89121AD51C2095CC2060FB146,B1981BE9DC0F4BA0F654EA618A5497,9FBA944047AC61EF58100CC1F36879,2016-12-01 06:34:00,2016-12-01 07:09:00,628498,541325,1.307661,103.687188,1.393833,103.890798,36.8,36.5,Booking,2021-11-25 06:34:38,2021-11-25 07:09:11,39.0,43.0,172,22.0
41531,57D1E768A14B0A564225EA32CB6083,9E0EBB8122B9078EE0B3095B57AA41,3D9DE0CCCBF3F42D19EAB992B82D33,2016-12-01 06:05:00,2016-12-01 06:17:00,519929,819643,1.373852,103.9402,1.355322,103.988337,14.8,9.1,Booking,2021-11-25 06:05:06,2021-11-25 06:17:35,36.0,38.0,100,18.0
73378,7A15BB82EEAD6E73573709CA006F54,F08F0AD7BF7CFB2CC79DA8F3A15555,64CF3788B5C5C9F80D4DEAF5090616,2016-12-01 08:35:00,2016-12-01 08:41:00,258350,228233,1.311266,103.826781,1.312213,103.83718,9.8,1.7,Booking,2021-11-25 08:35:57,2021-11-25 08:41:56,52.0,52.0,93,10.0
41179,48ACE385B76FC768A1F29F9F1C2BE4,807DB2F005684A10D923C594774678,733BD58116A56068CFEFD16B768708,2016-12-01 06:02:00,2016-12-01 06:22:00,520351,169608,1.352874,103.9628,1.278978,103.8342,20.0,20.8,Street-Hailing,2021-11-25 06:02:03,2021-11-25 06:22:29,36.0,38.0,125,18.0
52306,A9C5C34643F19BE6DFA6A7C6522946,3645A64287767CAB41DDF0A786DA1E,44D1F64EED829A28681B1C36AC9613,2016-12-01 07:15:00,2016-12-01 07:42:00,208767,619115,1.307878,103.8627,1.313258,103.7199,20.2,20.3,Street-Hailing,2021-11-25 07:15:45,2021-11-25 07:42:17,44.0,46.0,143,8.0
93997,7A55C9DAD6951E08B4A4CD0DC7B40E,4DF9CA7C2763BE2F0AD010DF059C57,31D4239F37FDC38619C6085A3B93BA,2016-12-01 09:42:00,2016-12-01 09:52:00,249081,89763,1.29448,103.822185,1.299509,103.837,8.35,3.7,Booking,2021-11-25 09:42:02,2021-11-25 09:52:15,58.0,59.0,73,10.0
129218,53A57AA67B0E3D4D58E224603430F7,56238D435BE197DD420B42269EED84,8B0BB32E8BAAEFB6E4F3EC297CB1B8,2016-12-01 11:46:00,2016-12-01 12:18:00,179101,534801,1.293497,103.8528,1.349505,103.8738,15.1,11.8,Street-Hailing,2021-11-25 11:46:09,2021-11-25 12:18:21,71.0,74.0,164,6.0
132961,21544DEDC5516E417F2D01F5A2FF0D,41E84EB99B7605C2A6245C60D5674C,FAB6FA77A680D6C1ACFF978E98DFA6,2016-12-01 11:58:00,2016-12-01 12:21:00,819643,98828,1.355322,103.9883,1.299509,103.837,20.5,23.3,Street-Hailing,2021-11-25 11:58:44,2021-11-25 12:21:41,72.0,74.0,145,17.0
71466,09092AC19762E668D0739EE34933FB,9C0F5376DFEF99CA0ADE723D4A355C,88B1908B778678A01F4BF5BDAE1451,2016-12-01 08:29:00,2016-12-01 09:07:00,760260,680675,1.435489,103.839147,1.40126,103.745938,32.55,15.6,Booking,2021-11-25 08:29:05,2021-11-25 09:07:53,51.0,55.0,161,27.0
131677,79271DE29527DAFA57865744C24076,69D8F47E5B7D0726A124D693D422C0,A7ACF890E8BE3D034DD61739B0F8BB,2016-12-01 11:54:00,2016-12-01 11:57:00,486030,486065,1.33571,103.9665,1.334717,103.9617,3.6,0.7,Street-Hailing,2021-11-25 11:54:32,2021-11-25 11:57:48,71.0,72.0,53,16.0
78704,903C44170A42E1812B43E29257D579,3BBC5C9147BCCB3FA14CF5329107DF,EE03BFEE482EDF81DA17084E9482FD,2016-12-01 08:53:00,2016-12-01 09:05:00,238257,1,1.290937,103.836585,1.292474,103.856522,14.55,2.4,Booking,2021-11-25 08:53:28,2021-11-25 09:05:23,53.0,54.0,133,9.0
99298,0C5DB5E31E2A881D4F6AA3CB33E70D,3626FE3A4E1D5F383D89D76E67D719,6CB6383DDCC71CFF01F000531AE330,2016-12-01 09:59:00,2016-12-01 10:09:00,39799,49322,1.352083,103.8198,1.282939,103.8529,7.5,2.2,Street-Hailing,2021-11-25 09:59:49,2021-11-25 10:09:06,60.0,61.0,173,1.0
97544,781CD51F3AE049DD98BF54C3BF2A33,7B7DF726C589702867662E4EAA6414,31A88AB6C88334A1D5BB0DFB28A058,2016-12-01 09:53:00,2016-12-01 10:28:00,609930,417944,1.32954,103.7476,1.336301,103.9116,18.6,22.8,Street-Hailing,2021-11-25 09:53:48,2021-11-25 10:28:32,59.0,63.0,147,22.0
112803,22E0C3B3D3AF23D16AD9B7FC8923B0,C5B7E662D58B1A3C215D13D222411B,C8217E61FCD1BBC3FD51ABDA95F6AF,2016-12-01 10:47:00,2016-12-01 10:59:00,330056,389707,1.322958,103.8699,1.319476,103.8872,7.2,3.7,Street-Hailing,2021-11-25 10:47:15,2021-11-25 10:59:52,65.0,66.0,118,12.0
43690,911F3A9E15A6F11CAA3F0554F87DBF,9BB87D1B4D6513A98579FDB299D395,4F24516ADCC366E835BF840DC90597,2016-12-01 06:22:00,2016-12-01 06:40:00,370036,819642,1.328989,103.8869,1.362159,103.9901,15.0,14.8,Street-Hailing,2021-11-25 06:22:17,2021-11-25 06:40:46,38.0,40.0,130,13.0
70154,785758F4D1D2F8FD6A9593BF92C05D,9C27D1B5CC900E7E75EB328422F2D2,E90B0CD4C4EBC9CFFED4FEDF095DD4,2016-12-01 08:24:00,2016-12-01 08:44:00,819643,822171,1.355322,103.9883,1.395055,103.9129,24.75,15.1,Street-Hailing,2021-11-25 08:24:32,2021-11-25 08:44:48,50.0,52.0,144,17.0
122754,294E4313B76B52559245A58DC76D96,2E671E3DB614C51A5FFF0D2F8B2FB5,3BF358993C0D464E7F5C84C6D3FE0D,2016-12-01 11:23:00,2016-12-01 11:40:00,820645,486057,1.397858,103.916159,1.337264,103.964404,12.8,11.1,Booking,2021-11-25 11:23:48,2021-11-25 11:40:07,68.0,70.0,94,19.0
41583,8470B67C6E4AF65AFDD68B8D4E1EEA,0D32BD59FE621BEC6D0981EF706CC9,712242F229E5E10E170B3DC2A10D8D,2016-12-01 06:05:00,2016-12-01 06:32:00,521489,138507,1.361324,103.9575,1.295308,103.7923,23.0,24.5,Street-Hailing,2021-11-25 06:05:38,2021-11-25 06:32:48,36.0,39.0,93,18.0
130477,4FD14DB4326FB0CBF7654B7A20F5F4,98A7E8B6FB8B54BFFC4F06BE375575,3EABEBC318846829D14FA56C72B73A,2016-12-01 11:50:00,2016-12-01 12:01:00,409423,416088,1.319782,103.9029,1.338613,103.9074,7.03,2.9,Street-Hailing,2021-11-25 11:50:22,2021-11-25 12:01:15,71.0,72.0,149,14.0
83302,9F7EE0419655212C6AEAF1DE896C0E,83D11CB3A1D3EB6DC3076328F25ABD,9E90B37452237B7C1658AB17B1C95E,2016-12-01 09:07:00,2016-12-01 09:11:00,529947,529890,1.347739,103.9581,1.339498,103.9505,4.8,1.4,Street-Hailing,2021-11-25 09:07:57,2021-11-25 09:11:23,55.0,55.0,111,18.0
101525,08B03140A8920BDFB579E2BAD0B8F4,4EF556654243A5DFC4E2630CA595DD,A0264EFB04CCC0176016D67A8CDDB5,2016-12-01 10:07:00,2016-12-01 10:17:00,508502,508988,1.39073,103.9862,1.38403,103.9705,6.5,4.8,Street-Hailing,2021-11-25 10:07:34,2021-11-25 10:17:31,61.0,62.0,90,17.0
44739,0DF64B18E2CED80B4CE75C275E49E0,46D48BBBFEAADCFFEF565C7EDC316E,A5D8CB8391DE9A0416E348ADA7B0FF,2016-12-01 06:30:00,2016-12-01 06:35:00,78878,49909,1.299509,103.837,1.285539,103.851667,8.65,1.7,Booking,2021-11-25 06:30:14,2021-11-25 06:35:03,39.0,40.0,98,2.0
99906,6A8CF8FD9F7690833AA849A62238C5,95314822786A04F7B0D0442EC65EC7,55FC34CBFAEECD0D5477D464C1DB2F,2016-12-01 10:01:00,2016-12-01 10:23:00,601288,118525,1.338934,103.743434,1.278491,103.79669,12.95,11.0,Booking,2021-11-25 10:01:54,2021-11-25 10:23:10,60.0,62.0,77,22.0
31321,80AA2DD7F9D2077AE632C39404B352,2A3BA3096A844B0E6637478CD8906D,B4BD1F76059B848920C24468FF47A6,2016-12-01 04:02:00,2016-12-01 04:14:00,819643,520928,1.355322,103.9883,1.345999,103.9402,20.1,9.8,Street-Hailing,2021-11-25 04:02:50,2021-11-25 04:14:30,24.0,25.0,126,17.0
95687,51E08B58D4115816E7383E21424EC8,ED800C703531CBF2F55FF60559D1F2,2A2C94F8FE6037D204B3C0305F4976,2016-12-01 09:47:00,2016-12-01 10:21:00,540122,881009,1.386536,103.9067,1.299509,103.837,19.25,24.0,Street-Hailing,2021-11-25 09:47:33,2021-11-25 10:21:07,59.0,62.0,151,19.0
64090,18BBCDCCC3E7802BCCFFC7FD1D7ECD,BF12209F59DD253AB93E15BD04DFCF,B5A8D88DF01076B200922AFCCC9760,2016-12-01 08:03:00,2016-12-01 08:12:00,99454,58289,1.299509,103.837,1.285835,103.846177,13.2,2.7,Booking,2021-11-25 08:03:23,2021-11-25 08:12:04,48.0,49.0,77,4.0
42988,4376E954E0B79BC42692DE1ACC4140,46D48BBBFEAADCFFEF565C7EDC316E,A5D8CB8391DE9A0416E348ADA7B0FF,2016-12-01 06:16:00,2016-12-01 06:22:00,90109,79912,1.299509,103.837,1.275207,103.8457,6.45,3.5,Street-Hailing,2021-11-25 06:16:54,2021-11-25 06:22:48,38.0,38.0,41,4.0
52120,2BDAE1C21B9EB7E8FC0B79756B0EBE,FE61321ECEB6FA6117AE7136BC4868,68404E7D21E6ED2545AA86ED9256B2,2016-12-01 07:14:00,2016-12-01 07:33:00,479258,38986,1.338372,103.9287,1.294611,103.8597,14.5,12.6,Street-Hailing,2021-11-25 07:14:50,2021-11-25 07:33:53,43.0,45.0,80,16.0
51299,DF1AAEAD382010098140663ADCE3E9,1C40912433F7091082B78D973562BB,4B1233CB8DE0FCF9DAAC2575DF1A83,2016-12-01 07:10:00,2016-12-01 07:16:00,159760,148952,1.285786,103.8058,1.298054,103.8009,5.9,2.1,Street-Hailing,2021-11-25 07:10:43,2021-11-25 07:16:55,43.0,44.0,122,3.0
124862,0F3F7DB2A0355DED73E3BBB2F4F923,14451DF8D4E5CA8C6ADB3B086DDA56,A933742BDE0801D59CD6E356AC8ADB,2016-12-01 11:31:00,2016-12-01 11:36:00,764504,760798,1.419046,103.844,1.419089,103.833,6.6,1.8,Street-Hailing,2021-11-25 11:31:16,2021-11-25 11:36:02,69.0,70.0,65,27.0
102667,F9F24A63A40076FB087BDBE9F8F9C6,658E77DD6E6E42173C9D5CFC7AA997,BE668AB3CD4AF5739C796BC124E6AA,2016-12-01 10:11:00,2016-12-01 10:36:00,39799,659546,1.352083,103.8198,1.340546,103.7566,15.1,17.1,Street-Hailing,2021-11-25 10:11:38,2021-11-25 10:36:35,61.0,64.0,78,1.0
90759,D083B3CC21E082162A2210029B1CF9,E88F45EA91891EF86D70AA269B22E4,EB98CD4A4C77FAF702F3BCCD80A560,2016-12-01 09:31:00,2016-12-01 10:05:00,418944,128388,1.320291,103.9124,1.311205,103.7519,20.1,25.7,Street-Hailing,2021-11-25 09:31:17,2021-11-25 10:05:45,57.0,60.0,43,14.0
46644,D147ECC0F53D492685C21C9737896B,96389CD10FFFA42CB584CBB76314FA,05635EADFB87C61973B5FB399E3CC2,2016-12-01 06:42:00,2016-12-01 07:08:00,730544,289760,1.428672,103.793034,1.346096,103.791641,21.55,17.2,Booking,2021-11-25 06:42:51,2021-11-25 07:08:53,40.0,43.0,149,25.0
67394,02513E14A05D86B3F2F05D277712A0,B25E4361163035C4848CDA1A65CEF4,E05CB83E7A417CF94E07E097688B27,2016-12-01 08:15:00,2016-12-01 08:30:00,308347,554910,1.314486,103.842747,1.374484,103.869139,15.25,9.1,Booking,2021-11-25 08:15:00,2021-11-25 08:30:38,50.0,51.0,117,11.0
58499,75B9E9C032539D07CB803E1EA5673D,AA449E604331F8D950EA618AD8C781,C8D803A292606D796B0DD0A3A62E86,2016-12-01 07:42:00,2016-12-01 08:21:00,730807,208718,1.442182,103.7873,1.306686,103.8625,30.4,23.2,Street-Hailing,2021-11-25 07:42:13,2021-11-25 08:21:22,46.0,50.0,129,25.0
34240,5FF0686BA1B925E115C3AF990ECA29,CFF6894CB6FA546789066684F299FB,32FAC215B58A6122F475DF87447767,2016-12-01 04:40:00,2016-12-01 05:01:00,239848,819643,1.297841,103.837581,1.355322,103.988337,28.65,22.7,Booking,2021-11-25 04:40:10,2021-11-25 05:01:18,28.0,30.0,35,9.0
130469,67C83007DE2EFA242F9E428C48D205,7CA2F2CA76461C98CB860F2A68A5AF,A5BAC2D4EFF962E46EE140FB338BF9,2016-12-01 11:50:00,2016-12-01 12:00:00,732897,738203,1.435741,103.79415,1.444073,103.768567,8.55,3.5,Booking,2021-11-25 11:50:20,2021-11-25 12:00:26,71.0,72.0,105,25.0
70561,91B4D5D20487894305FA4044B34597,81CD1869E80781A41DAA88062CFF1C,83076C100EAF82A15E0DAB0428447F,2016-12-01 08:26:00,2016-12-01 09:00:00,560122,339510,1.370211,103.8433,1.310322,103.8643,17.9,8.6,Street-Hailing,2021-11-25 08:26:00,2021-11-25 09:00:00,51.0,54.0,66,20.0
64405,E1B59B28230EA841FD3FE6E822F35E,60C9FE97BE69A0C7EFB16F4DBF52D2,ED7CECB036B2C1752422DD6D1481AB,2016-12-01 08:04:00,2016-12-01 08:15:00,460412,529764,1.330059,103.9307,1.347342,103.9314,8.2,2.7,Street-Hailing,2021-11-25 08:04:27,2021-11-25 08:15:08,48.0,50.0,155,16.0
131367,3CBBED4FA43FD49F06D5F3C76E1714,F2C26D267BEC492B745A09AFF0074C,06E5B7594E2750A21B7EB4B2DD2ECA,2016-12-01 11:53:00,2016-12-01 12:09:00,179369,228211,1.290863,103.84862,1.306431,103.832783,10.8,4.5,Booking,2021-11-25 11:53:26,2021-11-25 12:09:05,71.0,73.0,145,6.0
101149,9143E4235DF43515CCAE5A93C44DC6,62D5639582B8C38236188A4B951817,F4499B8021680C439D456CF0C54891,2016-12-01 10:06:00,2016-12-01 10:46:00,560637,79903,1.38037,103.842256,1.276109,103.845924,19.1,15.5,Booking,2021-11-25 10:06:11,2021-11-25 10:46:45,61.0,65.0,174,20.0
109376,DE02EA6EB50BF2AAE3292E1DF92C48,430531FD49CD6C923DC6E488910DB2,C3FDA767EB89C37FCCCF258C325BBF,2016-12-01 10:35:00,2016-12-01 10:42:00,188307,199555,1.300626,103.8495,1.301012,103.8622,5.65,2.0,Street-Hailing,2021-11-25 10:35:02,2021-11-25 10:42:42,64.0,64.0,129,7.0
104332,092117E65D69E0A01016CA82765B6D,EF0E6C7495FABD6CD2AA4A7C2D0961,4916975D7A9370EA413AD6C16D68A9,2016-12-01 10:17:00,2016-12-01 10:29:00,409179,409015,1.322415,103.8921,1.327334,103.8909,6.25,1.1,Street-Hailing,2021-11-25 10:17:22,2021-11-25 10:29:13,62.0,63.0,82,14.0
43467,3AD19E8D8AAF76799799FBE822506E,B37770C77DE4C404CE89C92DD5D4B9,E4A46677420DFAA9661159B9B71FB4,2016-12-01 06:20:00,2016-12-01 07:04:00,120410,499547,1.311412,103.7697,1.366246,103.976,33.7,36.5,Street-Hailing,2021-11-25 06:20:38,2021-11-25 07:04:40,38.0,42.0,130,5.0
129637,91B61A3D30F43CBF73C39EBA8DD1EA,7A808B304AA111F25ED231F1B62F8D,563C11C93858921D582F5BC30FE47B,2016-12-01 11:47:00,2016-12-01 11:54:00,529510,521108,1.352661,103.9452,1.347925,103.9484,5.2,1.2,Street-Hailing,2021-11-25 11:47:30,2021-11-25 11:54:02,71.0,71.0,47,18.0
127690,CF916744F0989F5FA0B3790BBEDF48,3D2519564222963C07525049632A68,F71C95EC71027759E8E5CEE1ABE226,2016-12-01 11:41:00,2016-12-01 12:01:00,140150,650243,1.295304,103.8036,1.349675,103.7563,10.45,10.6,Street-Hailing,2021-11-25 11:41:02,2021-11-25 12:01:30,70.0,72.0,108,3.0
122571,A62C4178636B6456E3C04F07E80528,5135634D7EEF8DB795E77826C69327,2916B33C899D77CF07C32AB3294BBB,2016-12-01 11:23:00,2016-12-01 11:41:00,68627,247977,1.279872,103.8473,1.297526,103.8153,8.9,5.1,Street-Hailing,2021-11-25 11:23:05,2021-11-25 11:41:21,68.0,70.0,175,1.0
114436,71EB44D61BF6BE3747D43E88548FCF,7EDBDF19BA5735DFE7978E2B54A309,CF051283159B5BBC8DDD4A5B19BC87,2016-12-01 10:53:00,2016-12-01 11:34:00,684687,819643,1.403671,103.7515,1.355322,103.9883,29.6,36.7,Street-Hailing,2021-11-25 10:53:06,2021-11-25 11:34:23,65.0,69.0,132,23.0
72233,42FDA6CE94D59FF1353ECE8854059B,AB4FC43FB66D94BCD0A81793043224,300412BC2554535A2EF60057DE828E,2016-12-01 08:31:00,2016-12-01 08:35:00,640606,640638,1.337928,103.6991,1.34152,103.697,4.8,1.0,Street-Hailing,2021-11-25 08:31:51,2021-11-25 08:35:23,51.0,52.0,103,22.0
71926,E6255FD328A6DA49A5888CBCD48058,FD5D71716C603B77362D5C28AC4A58,608A9EFC9622364B6EB0C4438D1DDE,2016-12-01 08:30:00,2016-12-01 08:44:00,819643,458535,1.355322,103.9883,1.310144,103.9243,18.75,11.0,Street-Hailing,2021-11-25 08:30:44,2021-11-25 08:44:59,51.0,52.0,42,17.0
63594,8DEEEE635826593BAE124F54A7E0C6,50C3D7B1D88925AA591635F1FBCBB6,50D5386F498856051464E5C00C8C23,2016-12-01 08:01:00,2016-12-01 08:42:00,529948,18981,1.346757,103.9586,1.279637,103.8541,27.35,20.7,Street-Hailing,2021-11-25 08:01:28,2021-11-25 08:42:31,48.0,52.0,125,18.0
52662,3B5399202803855E2D70AD59469583,8D66B2DFE0732DB158118CB5E487E6,3F4FE206F7324481F9CCB4A72DB907,2016-12-01 07:17:00,2016-12-01 07:43:00,791440,819643,1.3935,103.878498,1.355322,103.988337,23.0,19.0,Booking,2021-11-25 07:17:22,2021-11-25 07:43:37,44.0,46.0,89,28.0
88549,413A9CC0DA90EB03BB0186406E57ED,4AB916393F9FC67EE222921EEFC9C8,8D03935E9797B57841F112185718F0,2016-12-01 09:24:00,2016-12-01 09:49:00,470616,179099,1.33175,103.9149,1.292875,103.8514,15.35,9.5,Street-Hailing,2021-11-25 09:24:08,2021-11-25 09:49:18,56.0,59.0,99,16.0
71203,C740DB9C22EB1D416F0865330B2DA6,516F51F11F6625548A3A8611CD657B,D201008580CABBC17EE81EB6F315A0,2016-12-01 08:28:00,2016-12-01 08:38:00,530580,540241,1.378838,103.8869,1.389691,103.8975,11.5,2.7,Street-Hailing,2021-11-25 08:28:11,2021-11-25 08:38:37,51.0,52.0,165,19.0
38899,9BE67D8A66E89133B2E6213772F529,A0250B44E4E46C7A97B4E8294BDD38,BE0E3ACC5DCD45D018C3536E87A041,2016-12-01 05:35:00,2016-12-01 05:43:00,520317,819663,1.351553,103.956773,1.356716,103.98651,12.8,6.3,Booking,2021-11-25 05:35:52,2021-11-25 05:43:44,34.0,34.0,92,18.0
132995,CEC8BA874EE830F2BDFB8D4C53048B,CD424CA07148FBE04268AF7A4A1A21,04FEDA17787965C59C9BFE187824CE,2016-12-01 11:58:00,2016-12-01 12:07:00,824266,538808,1.405495,103.8981,1.374143,103.8919,9.05,4.1,Street-Hailing,2021-11-25 11:58:51,2021-11-25 12:07:58,72.0,73.0,144,19.0
105092,7807DFCD8A2A7CD025CCAA2A88CBDF,E530E6C0D592FD8E215FBB0288BCF6,58935CA2EB6A9148C093332DDA5CE0,2016-12-01 10:20:00,2016-12-01 10:51:00,160122,519317,1.283358,103.8287,1.382934,103.9272,18.6,23.7,Street-Hailing,2021-11-25 10:20:06,2021-11-25 10:51:40,62.0,65.0,79,3.0
99671,834D272E116903B1CF280574938E9F,8CD3BAD3B5A19612CD920A55C20594,03EF60878E33031DE4F8A55B6054DE,2016-12-01 10:01:00,2016-12-01 10:18:00,427407,530024,1.313933,103.8991,1.365475,103.8919,9.2,7.1,Street-Hailing,2021-11-25 10:01:05,2021-11-25 10:18:50,60.0,62.0,134,15.0
118788,A82CB9A706E97A232C2E0B0158DC1E,2D4EF2779414EB2ACD3CF2A7248F6E,DC8A5CE41E4DED97F429E11F0242D2,2016-12-01 11:09:00,2016-12-01 11:28:00,542121,79314,1.386912,103.9047,1.299509,103.837,16.5,18.2,Street-Hailing,2021-11-25 11:09:09,2021-11-25 11:28:09,67.0,69.0,112,19.0
44816,20D669768351B89052334D58FF75A8,F5A38D7B490B49C9A17D03474B7545,7F8B207A5FB508C49EF7673398C50A,2016-12-01 06:30:00,2016-12-01 07:06:00,570152,627731,1.345631,103.8547,1.299509,103.837,26.3,26.5,Street-Hailing,2021-11-25 06:30:52,2021-11-25 07:06:34,39.0,43.0,74,20.0
120146,DB3678B6119A95D4BABE7B33D13FE9,71E2101EFFEC93EDF73755572EE62C,82B8346C3DF4F276F699B974D84428,2016-12-01 11:14:00,2016-12-01 11:30:00,307995,128575,1.314218,103.8407,1.307045,103.7663,10.95,12.3,Street-Hailing,2021-11-25 11:14:17,2021-11-25 11:30:34,67.0,69.0,155,11.0
111554,8DE2B57FE5E4933262EB8B2CBCD49F,1101FA1E5BD2053AD3B58C7B57ABA7,352BE0DB80A7E11718963B804C8FB7,2016-12-01 10:42:00,2016-12-01 10:54:00,521164,486026,1.349683,103.9459,1.334129,103.9658,7.4,4.1,Street-Hailing,2021-11-25 10:42:39,2021-11-25 10:54:52,64.0,65.0,48,18.0
127276,30D7E549980D079EA3E794AD4382B7,2FBF5AD18FB55A12CE89E17B84343E,96DE64E8C6F93DE1586F2E3D18A42B,2016-12-01 11:39:00,2016-12-01 12:00:00,671546,229899,1.388735,103.77018,1.310644,103.847033,15.0,14.1,Booking,2021-11-25 11:39:41,2021-11-25 12:00:22,70.0,72.0,79,23.0
50478,7D2768E2F818FB9F462176C5D0F029,FDAA0CAEF8896742F0FCAA8A81EF3E,50E9AA101133640AD865DE8FAE5FE8,2016-12-01 07:06:00,2016-12-01 07:22:00,821109,569625,1.394534,103.9102,1.35987,103.8564,11.7,9.6,Street-Hailing,2021-11-25 07:06:16,2021-11-25 07:22:13,43.0,44.0,62,19.0
76060,FD30D31BEF625C685B9E3B390E6A27,090473CE33FDCAE8CDCD5CCA947B5D,9BD8769D1911CF193183DB579505AF,2016-12-01 08:44:00,2016-12-01 08:50:00,730895,730768,1.436059,103.791675,1.445962,103.798159,9.5,2.2,Booking,2021-11-25 08:44:52,2021-11-25 08:50:55,52.0,53.0,118,25.0
44048,4DC65A468028D01C54AB5BD1EB0667,2098BA835F4806493D110B2D9F38E7,7765BB98AF2C86378F03C8A5BB559C,2016-12-01 06:25:00,2016-12-01 06:31:00,760110,758352,1.433558,103.829,1.416646,103.816,7.35,3.5,Street-Hailing,2021-11-25 06:25:02,2021-11-25 06:31:39,38.0,39.0,33,27.0
68917,96B2DF2E3E6E8E84F231F8AF2A8D54,3CF80C7E342D6C5EE2C50A5B6510D5,64069E9CB85FF9E2ECF692CB29B204,2016-12-01 08:20:00,2016-12-01 08:37:00,819643,461029,1.355322,103.9883,1.324592,103.924,16.7,11.3,Street-Hailing,2021-11-25 08:20:14,2021-11-25 08:37:27,50.0,52.0,164,17.0
117650,846CA87027CAEBF647A337121D76E2,00213D4FD4F953B5C7BFDA3DE843D4,5A0C0070E73354306F2365AE219008,2016-12-01 11:04:00,2016-12-01 11:16:00,188307,248649,1.300626,103.8495,1.303152,103.8237,7.4,5.0,Street-Hailing,2021-11-25 11:04:53,2021-11-25 11:16:52,66.0,68.0,83,7.0
121462,AC4C1DF454170A98976389CDFEE57E,016CA735D4090DFEB12E1CC33A4439,CC42D43115CC6AE6D6E787F7144BE8,2016-12-01 11:19:00,2016-12-01 11:34:00,39192,228211,1.292612,103.8603,1.306431,103.8328,8.1,4.5,Street-Hailing,2021-11-25 11:19:04,2021-11-25 11:34:02,68.0,69.0,75,1.0
