Driver ID,Service Score
5530,81.5657029
5531,78.8114267
5532,82.63326899
5533,88.35562985
5534,94.46601107
5535,91.65361688
5536,89.14718054
5537,83.41174814
5538,76.48061486
5539,80.14396859
5540,89.47150875
5541,85.98809329
5542,54.60314075
5543,58.95467478
5544,81.26965274
5545,88.31390194
5546,92.40236325
5547,97.8870152
5548,63.04206834
5549,58.70465327
5550,40.21528825
5551,78.83538556
5552,27.07396986
5553,10.4198141
5554,92.94057315
5555,61.57380192
5556,74.25959785
5557,70.86504829
5558,76.75098753
5559,78.14259696
5560,68.20007123
5561,82.0040985
5562,83.65057146
5563,88.97075649
5564,86.47713945
5565,87.20111986
5566,91.84225205
5567,80.62506761
5568,61.47576846
5569,54.95213395
5570,86.48331634
5571,95.08483379
5572,41.85302407
5573,39.47589449
5574,82.48869715
5575,71.03467503
5576,21.13013128
5577,44.77054764
5578,93.32890752
5579,78.24661767
5580,89.30318269
5581,76.60076376
5582,74.88793658
5583,85.87587389
5584,100
5585,58.73273563
5586,76.59631864
5587,89.05272546
5588,76.5905814
5589,80.44337269
5590,82.38166755
5591,85.56225782
5592,80.85846139
5593,80.03771021
5594,30.82617372
5595,83.36358363
5596,50.06099984
5597,85.3788293
5598,90.29691183
5599,88.39116743
5600,84.5549735
5601,46.44190363
5602,85.9149576
5603,89.47344711
5604,58.73629079
5605,78.43969888
5606,85.01292082
5607,91.92470622
5608,81.57185545
5609,80.50039288
5610,88.72918779
5611,85.11022169
5612,87.69166847
5613,81.44603672
5614,78.48128829
5615,74.54635813
5616,85.45625652
5617,89.8807238
5618,88.58115062
5619,73.14721248
5620,81.99705572
5621,85.10822153
5622,78.84280143
5623,69.33530647
5624,86.35607192
5625,72.46929185
5626,80.27948745
5627,88.93352246
5628,81.01163522
5629,100
5630,46.75666533
5631,85.37649349
5632,78.37196309
5633,32.8468828
5634,78.71818771
5635,88.68039415
5636,76.53129806
5637,80.15339252
5638,89.05412735
5639,63.29722375
5640,68.68408658
5641,76.09102444
5642,78.92246322
5643,76.96102676
5644,61.82799227
5645,67.22315584
5646,79.4208006
5647,84.86636572
5648,76.63194387
5649,76.79784193
5650,64.9771383
5651,85.33251552
5652,76.98981342
5653,97.77531282
5654,50.39593181
5655,74.29181602
5656,67.62060205
5657,61.75766416
5658,78.366274
5659,16.70363126
5660,59.43054489
5661,90.01675653
5662,81.97240011
5663,87.9791224
5664,76.63976329
5665,75.3554625
5666,54.05200553
5667,82.14263273
5668,85.2464101
5669,87.93652696
5670,78.34848693
5671,89.86806184
5672,49.4648811
5673,78.62879811
5674,85.76522456
5675,62.54421179
5676,96.4697505
5677,82.26270894
5678,84.74180019
5679,69.37439871
5680,87.75687073
5681,86.67011817
5682,93.32474419
5683,81.28546977
5684,57.63527539
5685,40.05283539
5686,70.21171502
5687,88.01422863
5688,71.54955866
5689,97.0963232
5690,72.40278741
5691,78.60678866
5692,82.36094294
5693,85.35407554
5694,58.94533147
5695,78.07353565
5696,78.47113953
5697,72.06517664
5698,89.15391314
5699,86.41456196
5700,76.03439918
5701,72.20224414
5702,61.17362582
5703,71.58862372
5704,75.07514269
5705,83.79998406
5706,62.38600623
5707,76.56802632
5708,69.98886138
5709,93.17581498
5710,63.71112232
5711,85.63221943
5712,78.43156916
5713,56.69722987
5714,90.89414784
5715,84.06970965
5716,86.92671005
5717,79.83273628
5718,90.37630839
5719,60.11945761
5720,84.87689615
5721,48.19626648
5722,100
5723,74.08231038
5724,70.62161691
5725,83.37833613
5726,81.95876868
5727,94.72465926
5728,68.01564648
5729,71.91513189
5730,83.85082265
5731,71.21557243
5732,99.02606428
5733,85.81295054
5734,71.16894483
5735,39.48914389
5736,90.74132821
5737,83.15352465
5738,94.13294258
5739,34.73029134
5740,64.84551036
5741,87.58934776
5742,74.58691989
5743,41.32981699
5744,84.11142877
5745,86.65196487
5746,78.02214478
5747,94.98659003
5748,85.80200692
5749,57.55274993
5750,63.02015659
5751,85.07690553
5752,78.34446269
5753,59.49599531
5754,50.73086591
5755,92.43214533
5756,84.06040271
5757,72.34455419
5758,40.497586
5759,70.10513736
5760,67.76907203
5761,45.07421259
5762,74.20914454
5763,88.82500649
5764,66.62825993
5765,79.08906551
5766,61.98745341
5767,85.55266681
5768,81.18808625
5769,67.77439
5770,81.76645621
5771,85.96806848
5772,76.11736505
5773,82.00377548
5774,71.65379499
5775,83.20830329
5776,67.99296889
5777,60.4829213
5778,78.41478476
5779,83.79372588
5780,83.14369129
5781,59.77439965
5782,73.8866456
5783,94.38048392
5784,38.97372709
5785,69.19168688
5786,78.17544068
5787,86.49606501
5788,84.82766562
5789,88.41855248
5790,78.43210704
5791,96.676481
5792,76.5221348
5793,76.00356126
5794,82.38912094
5795,72.33388519
5796,90.3504848
5797,76.2983312
5798,59.3286198
5799,88.02846658
5800,91.94928177
5801,86.43306768
5802,89.95735095
5803,85.49243536
5804,45.41253671
5805,82.13249763
5806,85.84235747
5807,68.92636044
5808,78.71259395
5809,85.4755506
5810,78.36772119
5811,83.12115983
5812,83.79230597
5813,96.67440562
5814,91.7320197
5815,75.32004318
5816,81.87683817
5817,92.90421923
5818,61.66890761
5819,89.99153989
5820,80.84521222
5821,78.80188221
5822,69.24208646
5823,73.59653384
5824,92.14174949
5825,84.83940108
5826,76.98021634
5827,93.91574671
5828,39.94389617
5829,87.01101405
5830,88.45101846
5831,89.28900096
5832,63.23010156
5833,84.55790611
5834,44.62832276
5835,80.22029907
5836,87.74854702
5837,72.46237662
5838,72.51593753
5839,85.59120736
5840,100
5841,85.49750205
5842,78.62031937
5843,78.34338887
5844,100
5845,96.42944435
5846,78.15381993
5847,97.15834988
5848,83.71093982
5849,96.10155822
5850,76.17707719
5851,75.32203546
5852,74.34292556
5853,66.71064718
5854,94.4423181
5855,76.11547791
5856,68.90487448
5857,81.21049744
5858,86.78216216
5859,80.55207782
5860,91.71166616
5861,87.3681322
5862,78.08599678
5863,68.94552808
5864,80.38320609
5865,77.86014642
5866,38.80574011
5867,78.02382005
5868,29.86639209
5869,78.26952804
5870,78.31905545
5871,87.65729318
5872,65.92702395
5873,78.95363901
5874,91.72035295
5875,81.23487203
5876,60.88218986
5877,43.78886254
5878,80.49505139
5879,82.27693692
5880,71.19164366
5881,82.75002328
5882,86.16663782
5883,81.6207791
5884,78.3459283
5885,78.14559679
5886,100
5887,55.21428797
5888,73.45206914
5889,85.75362347
5890,78.57064695
5891,88.31194825
5892,94.85768523
5893,80.50368724
5894,41.83444834
5895,87.64762916
5896,58.59904264
5897,81.23679058
5898,84.51768422
5899,79.602226
5900,54.17987747
5901,86.91521524
5902,56.18168139
5903,60.08674652
5904,83.43896961
5905,76.99513201
5906,81.44400792
5907,80.69426438
5908,55.26796361
5909,85.50699585
5910,32.72219531
5911,22.82631342
5912,55.46444553
5913,71.62533161
5914,100
5915,84.55175169
5916,44.61228502
5917,84.50470585
5918,88.6356364
5919,74.68479205
5920,84.24101256
5921,81.17128711
5922,78.91603881
5923,48.6456698
5924,18.71720811
5925,87.19361272
5926,85.16427237
5927,76.45873976
5928,78.51797291
5929,50.08746374
5930,85.21476162
5931,76.67470654
5932,73.79424286
5933,76.69358511
5934,54.73722883
5935,82.45940246
5936,70.39839222
5937,87.73923894
5938,62.18563038
5939,78.36823519
5940,85.09967904
5941,57.60393398
5942,81.24042545
5943,82.48826915
5944,93.21845462
5945,83.93120865
5946,94.08168915
5947,84.55979967
5948,90.49385841
5949,83.68573138
5950,100
5951,76.30534426
5952,85.49660615
5953,85.84131281
5954,62.75353524
5955,86.56825634
5956,80.71164458
5957,86.16359676
5958,89.38321189
5959,67.31668027
5960,70.63963503
5961,76.45672744
5962,62.4971963
5963,84.56840734
5964,78.85434942
5965,67.68163582
5966,84.47196279
5967,76.9651677
5968,82.01870366
5969,79.64235846
5970,88.11368324
5971,82.86171217
5972,73.70789254
5973,71.30966702
5974,89.60942641
5975,69.78302851
5976,100
5977,72.14493634
5978,74.4758554
5979,89.43556867
5980,81.08811731
5981,64.64800816
5982,88.47649524
5983,84.66157732
5984,84.71653448
5985,76.01316658
5986,70.99518762
5987,91.33097597
5988,78.05233877
5989,94.91743971
5990,78.22337576
5991,75.19125208
5992,78.22598432
5993,77.98382579
5994,91.60817695
5995,66.63157293
5996,52.97736043
5997,82.69733915
5998,78.36957932
5999,68.16985117
6000,93.83552007
6001,87.70051896
6002,91.75847004
6003,87.87662342
6004,53.7755485
6005,68.91271663
6006,92.82956794
6007,52.45714798
6008,95.74669466
6009,15.9851896
6010,93.39830437
6011,91.96473917
6012,93.38197372
6013,70.88780217
6014,67.07275641
6015,82.76952887
6016,81.54733338
6017,100
6018,85.35340525
6019,78.01887719
6020,72.08039287
6021,90.74879896
6022,51.93936537
6023,55.28071408
6024,53.51376131
6025,85.98293271
6026,82.73149467
6027,74.69952777
6028,89.83657317
6029,59.08645107
6030,81.14936762
6031,80.00289914
6032,89.53827502
6033,87.92079921
6034,57.24206631
6035,49.33638849
6036,85.737729
6037,68.83216581
6038,80.98063062
6039,73.02570187
6040,90.70060108
6041,78.04745453
6042,98.70769623
6043,83.103524
6044,88.92186787
6045,84.44163959
6046,91.48782491
6047,87.13327685
6048,85.99560006
6049,86.60141162
6050,81.70135948
6051,86.48042419
6052,42.47444975
6053,79.97072837
6054,78.14130142
6055,56.55414157
6056,89.8044891
6057,78.42564374
6058,42.38107409
6059,88.02653838
6060,81.5573389
6061,85.91312171
6062,81.14675375
6063,82.63750445
6064,89.9592418
6065,77.74032597
6066,56.22448181
6067,85.37021758
6068,91.55891972
6069,89.75647283
6070,78.49879255
6071,52.71970929
6072,58.43489424
6073,94.77263174
6074,89.85330251
6075,81.84577736
6076,78.15034211
6077,63.52788912
6078,83.43185939
6079,80.20131038
6080,80.20093749
6081,82.86989356
6082,62.33963228
6083,91.92222067
6084,81.47460898
6085,80.4102776
6086,84.66111089
6087,84.58881858
6088,65.74803428
6089,89.10351687
6090,79.78083904
6091,86.11466159
6092,88.59354104
6093,80.5217903
6094,89.02467765
6095,64.59061482
6096,78.14066349
6097,89.90071359
6098,84.71895146
6099,84.17259327
6100,78.06988835
6101,78.4221852
6102,81.89696225
6103,64.81935093
6104,83.38862789
6105,72.76019212
6106,93.52802306
6107,82.0593082
6108,67.56309679
6109,86.55946009
6110,50.98973743
6111,70.63360748
6112,84.49707476
6113,43.63269918
6114,55.9926983
6115,87.8250091
6116,81.51779119
6117,81.48053744
6118,74.30756772
6119,78.11246877
6120,89.91261383
6121,63.54237738
6122,82.30240476
6123,86.49030293
6124,83.53486681
6125,64.09335315
6126,81.96174166
6127,79.99719157
6128,85.99165642
6129,78.21769069
6130,81.2156738
6131,64.47623929
6132,68.31458225
6133,78.47260373
6134,85.29657541
6135,78.46134536
6136,87.64757571
6137,85.51443508
6138,87.68551521
6139,79.92145993
6140,91.52351727
6141,89.93713622
6142,69.34512759
6143,100
6144,74.81591359
6145,76.03792027
6146,82.92655966
6147,49.01487374
6148,87.16924132
6149,85.49906099
6150,31.00043873
6151,78.46997844
6152,80.59581544
6153,78.74375525
6154,81.07386408
6155,70.57426276
6156,51.25162289
6157,84.10185937
6158,87.94224444
6159,80.65743344
6160,99.09132566
6161,67.35795797
6162,71.64275975
6163,100
6164,88.67086433
6165,79.65406138
6166,80.82024799
6167,89.23198402
6168,81.916702
6169,87.05448903
6170,12.49887666
6171,74.58399178
6172,84.99608669
6173,84.88656262
6174,85.10038644
6175,90.63066794
6176,82.36800382
6177,86.62501402
6178,82.16336245
6179,88.32314452
6180,79.14426137
6181,50.958563
6182,87.04168356
6183,89.1950552
6184,85.81790032
6185,80.40553985
6186,81.00785573
6187,43.6688793
6188,60.03172985
6189,95.70450745
6190,73.72496403
6191,85.33934537
6192,64.39595683
6193,69.48241911
6194,78.28997335
6195,100
6196,80.64760775
6197,91.54808482
6198,74.1604205
6199,86.68270038
6200,66.81803716
6201,71.2436966
6202,85.04078243
6203,81.49439146
6204,91.95589207
6205,82.50239046
6206,80.50098483
6207,48.00266624
6208,89.76812671
6209,95.53724956
6210,84.13966741
6211,78.36439163
6212,84.85642944
6213,55.52562239
6214,78.34362778
6215,85.49210559
6216,55.51093848
6217,68.42112814
6218,81.23711987
6219,70.80127091
6220,67.50109574
6221,100
6222,57.36489493
6223,88.67342089
6224,68.08317851
6225,50.61689649
6226,74.85067218
6227,92.78528984
6228,97.46775485
6229,74.45966733
6230,89.83289678
6231,78.06871244
6232,54.09028735
6233,100
6234,76.48336192
6235,7.161265298
6236,74.48514942
6237,55.01918564
6238,76.92662842
6239,54.21407442
6240,29.00373893
6241,85.49373291
6242,87.71472941
6243,69.34597767
6244,86.31313251
6245,78.05085495
6246,84.36811069
6247,89.00610179
6248,81.27666253
6249,90.21683999
6250,90.88545425
6251,90.37455127
6252,88.60576877
6253,44.0189598
6254,80.69673574
6255,72.2841527
6256,83.94791439
6257,82.79946805
6258,78.22367597
6259,72.09551438
6260,83.34124195
6261,90.60059776
6262,89.63880894
6263,69.21368851
6264,84.10363856
6265,79.09837432
6266,82.16677132
6267,87.55406229
6268,80.06195025
6269,22.8887092
6270,69.01260894
6271,88.25248656
6272,82.4166021
6273,96.85590377
6274,85.94339275
6275,90.03366562
6276,88.47814131
6277,79.38240621
6278,78.54986481
6279,59.75579351
6280,57.7302331
6281,90.29896467
6282,74.06022576
6283,97.58194211
6284,93.42530515
6285,84.71882332
6286,91.64069057
6287,82.80668644
6288,78.39867806
6289,60.82437154
6290,77.63874448
6291,52.99187777
6292,87.37445167
6293,54.1595367
6294,82.41710748
6295,85.29018489
6296,66.97728038
6297,54.18697052
6298,88.14575047
6299,78.1765181
6300,89.74843801
6301,85.03571422
6302,79.99371105
6303,87.13142235
6304,100
6305,72.55394132
6306,80.47279403
6307,94.79619033
6308,72.24033799
6309,52.74116955
6310,86.23961576
6311,62.45119192
6312,76.56070268
6313,82.36783227
6314,88.38868294
6315,83.89828955
6316,89.9514501
6317,53.31343621
6318,89.90266495
6319,57.22411421
6320,76.80141945
6321,94.68151303
6322,85.2283172
6323,67.76085697
6324,76.45893661
6325,76.85350154
6326,69.62782252
6327,78.36694887
6328,73.85195824
6329,80.55125362
6330,100
6331,76.70984834
6332,42.52905124
6333,88.40690242
6334,87.96505456
6335,75.40046904
6336,81.38432362
6337,74.16430014
6338,87.13303858
6339,66.89331003
6340,64.88285876
6341,78.28481562
6342,95.39080653
6343,76.19971505
6344,81.88079875
6345,87.68749709
6346,76.49873406
6347,89.56465204
6348,78.31941976
6349,65.33322709
6350,84.79080084
6351,91.36256419
6352,100
6353,58.8856857
6354,85.67909945
6355,93.92774048
6356,55.55376998
6357,83.23867609
6358,72.38185548
6359,76.50152405
6360,76.52269405
6361,85.56616434
6362,67.50353447
6363,78.38088677
6364,58.62500117
6365,68.2641664
6366,58.75450261
6367,85.28057967
6368,47.14779221
6369,75.37086864
6370,57.20425692
6371,65.3990648
6372,81.54636912
6373,83.40660784
6374,91.00451247
6375,68.41510396
6376,63.35677839
6377,60.45666497
6378,82.91764359
6379,81.41878736
6380,68.81839255
6381,82.92742772
6382,78.37783906
6383,84.81070459
6384,90.34433496
6385,95.02059692
6386,75.44002659
6387,82.97784207
6388,65.2249565
6389,47.91649495
6390,74.09714755
6391,83.06096635
6392,73.31710996
6393,89.3904208
6394,65.6888557
6395,68.70862098
6396,90.85977527
6397,87.45557429
6398,64.94788923
6399,85.03207557
6400,78.46942761
6401,72.77813615
6402,85.44304994
6403,89.32493427
6404,82.71660869
6405,91.73614925
6406,78.25784251
6407,65.22611169
6408,85.69930696
6409,89.43295964
6410,75.09149053
6411,81.59732201
6412,99.35447392
6413,87.2022722
6414,57.38138599
6415,82.80060991
6416,85.87878823
6417,80.65625234
6418,70.63611134
6419,76.29786
6420,92.50703386
6421,76.57772518
6422,83.56574786
6423,81.66565086
6424,57.956363
6425,63.99365387
6426,91.74108361
6427,82.89192005
6428,71.24734874
6429,86.85207075
6430,84.59764216
6431,81.34751661
6432,78.87608158
6433,82.55636299
6434,86.69267979
6435,40.39420108
6436,85.07170802
6437,62.98347589
6438,89.43835737
6439,46.13813952
6440,81.15300659
6441,70.93840903
6442,83.47153808
6443,89.73494079
6444,81.60455424
6445,74.42977328
6446,65.34171227
6447,40.76381973
6448,78.46876691
6449,67.7553109
6450,67.31014017
6451,85.68220184
6452,94.83789553
6453,80.5768337
6454,58.57172857
6455,66.18538465
6456,86.67022632
6457,74.43034716
6458,83.57633176
6459,67.02451632
6460,87.08436841
6461,64.0384335
6462,78.11068893
6463,85.31010274
6464,87.34159055
6465,84.88603007
6466,67.19330644
6467,78.37100665
6468,23.80473753
6469,81.60027652
6470,78.79823487
6471,78.74043543
6472,78.09513474
6473,97.79606983
6474,58.71813085
6475,93.92490825
6476,68.59239221
6477,77.72112831
6478,60.69809018
6479,85.69003026
6480,66.95473275
6481,74.87994628
6482,80.77395385
6483,87.92360555
6484,78.97878168
6485,75.06941442
6486,66.5555539
6487,56.15703413
6488,64.95358562
6489,80.73638986
6490,81.53687876
6491,78.21667819
6492,78.29385355
6493,89.52097978
6494,67.97205344
6495,83.10270875
6496,74.34738052
6497,74.58860956
6498,87.31041824
6499,86.76595419
6500,86.92176685
6501,65.1224297
6502,68.0448078
6503,78.32695811
6504,85.97046029
6505,81.78598347
6506,87.07004152
6507,59.05708619
6508,78.3052458
6509,76.61476405
6510,60.60600826
6511,79.9527165
6512,68.28266808
6513,97.92013608
6514,86.61971953
6515,99.63550502
6516,74.65227133
6517,60.1168398
6518,61.69937616
6519,88.92731149
6520,78.42990999
6521,91.99680431
6522,63.26171684
6523,85.16579796
6524,94.52601434
6525,87.95947396
6526,45.56288486
6527,78.47614207
6528,59.0118587
6529,85.58100359
6530,97.02781625
6531,76.80617386
6532,87.03848274
6533,89.88603769
6534,62.5019476
6535,79.74039101
6536,78.43493782
6537,78.495186
6538,58.92909308
6539,89.83400876
6540,84.53538758
6541,84.55726649
6542,80.54499992
6543,68.88049845
6544,88.02995017
6545,80.56214273
6546,88.15254966
6547,72.43433369
6548,78.15606867
6549,78.22826566
6550,85.12727975
6551,70.08570065
6552,89.47498819
6553,90.08316043
6554,82.65815495
6555,86.59561458
6556,51.31844743
6557,74.57005573
6558,78.22684779
6559,86.55443914
6560,61.37216134
6561,74.48529794
6562,83.14415454
6563,78.44956625
6564,80.86998826
6565,81.08645121
6566,90.92701935
6567,81.89729313
6568,78.319596
6569,85.66756705
6570,91.12860798
6571,12.2040279
6572,85.36780884
6573,81.32758745
6574,88.60572029
6575,82.33043469
6576,78.03013017
6577,89.70542444
6578,84.8223073
6579,94.20958895
6580,91.4846433
6581,81.53505916
6582,84.82105016
6583,78.34873752
6584,78.77047904
6585,79.85426489
6586,84.6249514
6587,68.43365599
6588,76.28869635
6589,62.61333055
6590,47.0527191
6591,50.67676243
6592,83.38755693
6593,59.85293558
6594,90.89207494
6595,87.04778636
6596,80.74486783
6597,82.56180082
6598,35.30886984
6599,83.39338711
6600,53.20257585
6601,84.12921525
6602,100
6603,82.01107654
6604,69.72473676
6605,90.1017354
6606,81.42219975
6607,85.22136977
6608,75.18717521
6609,84.48813106
6610,80.53793968
6611,76.77020525
6612,85.25146428
6613,51.19790078
6614,73.38008216
6615,69.30073824
6616,43.33165251
6617,87.6164005
6618,84.57286341
6619,82.61094686
6620,91.65589134
6621,89.96531711
6622,78.14726993
6623,84.35845957
6624,81.73891952
6625,42.39446931
6626,72.06880583
6627,93.91577346
6628,76.64915749
6629,88.01050377
6630,85.05994918
6631,89.74777086
6632,87.40792724
6633,78.45370254
6634,83.04626799
6635,92.20278078
6636,72.92406925
6637,72.43975635
6638,78.42258658
6639,78.76370483
6640,72.77060135
6641,81.52056251
6642,50.8331828
6643,100
6644,86.77182972
6645,22.40064827
6646,72.97256938
6647,82.63899549
6648,76.43655308
6649,80.62093627
6650,79.27582576
6651,56.27323006
6652,90.44487774
6653,73.51597052
6654,86.7659815
6655,78.88080063
6656,67.20480926
6657,78.58688334
6658,47.65764335
6659,74.77502504
6660,76.81129487
6661,78.07553883
6662,34.59120231
6663,82.12823986
6664,87.81635084
6665,94.19229546
6666,56.6115524
6667,89.97817763
6668,72.59004339
6669,82.38353063
6670,74.34090829
6671,82.09871997
6672,72.33768911
6673,80.714682
6674,81.20090449
6675,93.12414318
6676,89.083853
6677,68.46319278
6678,65.02998255
6679,91.33364107
6680,95.49475642
6681,71.48294019
6682,95.27645007
6683,80.82085663
6684,83.74067634
6685,73.10165207
6686,84.52108775
6687,100
6688,78.46870601
6689,60.80065831
6690,64.2148046
6691,62.55447935
6692,78.82888728
6693,80.19972185
6694,76.62496661
6695,87.24297857
6696,90.92779122
6697,84.00344556
6698,66.85305632
6699,56.28861529
6700,90.72652894
6701,99.71483021
6702,91.70004717
6703,85.26562752
6704,71.40440904
6705,74.3408284
6706,48.2693522
6707,61.76966851
6708,76.66296979
6709,86.69024601
6710,24.50804338
6711,72.67446552
6712,84.80054336
6713,90.60917855
6714,92.11450035
6715,70.46490221
6716,90.57538969
6717,81.88922867
6718,84.56805552
6719,72.19210944
6720,89.21420117
6721,84.60901175
6722,90.59384319
6723,76.77183118
6724,79.68324954
6725,100
6726,60.14975496
6727,85.89838277
6728,61.14110589
6729,87.26214491
6730,80.99629479
6731,86.54467772
6732,72.00105154
6733,74.02559152
6734,76.98469461
6735,83.39764118
6736,87.12108135
6737,40.12186227
6738,93.50380427
6739,75.34766755
6740,84.75034221
6741,70.57009356
6742,85.35581864
6743,93.17315666
6744,78.39725454
6745,87.62458954
6746,85.63491572
6747,81.53394277
6748,81.96275263
6749,81.75509399
6750,83.7779612
6751,85.53629803
6752,82.71026729
6753,89.80174922
6754,89.41602237
6755,91.05354004
6756,73.53325739
6757,80.12437625
6758,74.1590731
6759,82.87689689
6760,59.87450011
6761,85.37863437
6762,82.66711678
6763,86.96763758
6764,82.80932894
6765,82.76996531
6766,80.86926627
6767,88.44868082
6768,73.96458014
6769,58.46879217
6770,93.8600346
6771,81.30652843
6772,51.47630924
6773,48.4578924
6774,80.32965916
6775,32.36417325
6776,78.91544666
6777,48.57546394
6778,79.8510892
6779,62.02411679
6780,83.54944595
6781,94.33468501
6782,64.24604255
6783,89.86180436
6784,84.62499829
6785,86.93171577
6786,78.77175537
6787,76.22822971
6788,60.2960493
6789,78.80625766
6790,76.37365006
6791,87.41586141
6792,76.45266612
6793,88.89057115
6794,81.06128847
6795,90.7070037
6796,84.84038821
6797,76.24007602
6798,51.42488357
6799,95.51905833
6800,68.19836283
6801,84.56469787
6802,59.33871269
6803,80.23801576
6804,70.50614758
6805,76.60210031
6806,65.0013251
6807,84.6402191
6808,78.50265046
6809,97.3175166
6810,28.73703896
6811,86.29099175
6812,71.54100049
6813,93.4908883
6814,98.53917478
6815,80.95827538
6816,73.97185476
6817,88.30107854
6818,84.91938076
6819,78.4723112
6820,76.92773056
6821,76.65234941
6822,90.64357391
6823,81.96942077
6824,76.48324685
6825,76.85162834
6826,88.24744549
6827,61.36692142
6828,90.21168026
6829,80.88519995
6830,80.66878645
6831,83.78666548
6832,50.52076402
6833,80.02330648
6834,82.62871349
6835,83.81613596
6836,81.58025252
6837,90.9671116
6838,86.92601373
6839,50.27639699
6840,81.16864346
6841,87.90883155
6842,83.10437043
6843,42.06967061
6844,80.95588031
6845,91.82936923
6846,60.37617727
6847,74.19666236
6848,88.32424771
6849,81.54662149
6850,88.72263928
6851,78.14277335
6852,76.74666523
6853,75.33221639
6854,88.18206913
6855,68.96196036
6856,86.56130229
6857,78.28411416
6858,59.35385747
6859,60.98390849
6860,74.46225115
6861,82.76990283
6862,76.0600002
6863,50.47816188
6864,95.23187494
6865,94.09481932
6866,87.6351313
6867,88.08959122
6868,82.62000174
6869,87.68991974
6870,95.39187296
6871,82.83621483
6872,33.5627221
6873,76.32420999
6874,85.72827871
6875,63.24533999
6876,66.47548654
6877,88.71733151
6878,68.37813964
6879,88.71519157
6880,71.4085366
6881,81.24416595
6882,86.14414488
6883,84.57627353
6884,89.7410264
6885,76.53526206
6886,81.17080232
6887,85.113256
6888,59.76660368
6889,78.31519864
6890,90.31095573
6891,84.98856197
6892,86.07433549
6893,78.36697504
6894,29.07873807
6895,78.51334383
6896,76.03534937
6897,87.63352754
6898,72.75216729
6899,57.52880667
6900,92.94884825
6901,73.12716433
6902,66.67039898
6903,33.59618395
6904,77.8298509
6905,70.25680591
6906,76.87683634
6907,85.60661472
6908,71.02781737
6909,65.48997932
6910,92.23443158
6911,82.03005764
6912,84.50681656
6913,87.82515906
6914,87.84222552
6915,74.23708776
6916,80.46418018
6917,72.29779163
6918,85.68525122
6919,78.07082938
6920,78.19494525
6921,75.189038
6922,90.45205497
6923,76.85995015
6924,76.6065605
6925,78.63944041
6926,88.83132565
6927,89.06125151
6928,75.49464055
6929,67.67896697
6930,86.37778677
6931,67.61120278
6932,78.01483821
6933,81.55813872
6934,69.2322265
6935,81.91608594
6936,78.20480495
6937,88.11348086
6938,59.0839418
6939,66.25771218
6940,76.17998459
6941,71.47400717
6942,93.17234835
6943,91.21254559
6944,95.31717186
6945,82.74912769
6946,78.4220009
6947,59.51792938
6948,78.23882662
6949,98.14077739
6950,48.91418371
6951,80.35510746
6952,81.17599062
6953,87.77260734
6954,67.75559566
6955,86.52895104
6956,93.90679402
6957,69.27327765
6958,89.03316791
6959,84.72998755
6960,69.3454333
6961,78.0539452
6962,93.48355434
6963,86.39460975
6964,83.52984007
6965,83.37400586
6966,90.27071555
6967,72.27279432
6968,78.24873594
6969,89.52781878
6970,85.27084449
6971,78.11919016
6972,69.23533772
6973,84.80439853
6974,100
6975,71.65819425
6976,84.58249929
6977,85.39467109
6978,86.12265454
6979,51.8211681
6980,85.05455085
6981,62.8421316
6982,80.75550259
6983,71.23619311
6984,67.30633234
6985,82.11926666
6986,87.53355576
6987,89.668486
6988,78.41084144
6989,78.49032406
6990,81.35139672
6991,81.70861192
6992,83.03430634
6993,85.41460948
6994,82.80401073
6995,74.77641368
6996,88.97947059
6997,76.46998149
6998,74.55213604
6999,89.88939047
7000,91.46086565
7001,88.94036032
7002,100
7003,90.91708813
7004,78.09271209
7005,72.21906004
7006,80.85748089
7007,76.43212863
7008,88.0603557
7009,86.73877075
7010,92.29971673
7011,67.16897799
7012,80.33414345
7013,31.85957074
7014,85.71196158
7015,94.27667604
7016,62.42815645
7017,80.87893344
7018,79.86941911
7019,85.27281017
7020,83.64326806
7021,74.45821363
7022,78.81354758
7023,91.73588665
7024,81.3659011
7025,73.36330312
7026,90.17950119
7027,74.90726978
7028,74.51937541
7029,92.09216589
7030,89.1292757
7031,83.10947504
7032,69.39727676
7033,83.05402712
7034,78.19143474
7035,79.17940013
7036,78.01109011
7037,66.6575181
7038,82.80587712
7039,100
7040,93.10876472
7041,81.764982
7042,53.16367839
7043,92.27914291
7044,80.50335328
7045,82.2885809
7046,68.83076849
7047,85.46516484
7048,83.16263868
7049,81.25361271
7050,81.45832767
7051,75.01883894
7052,73.30258905
7053,84.66262857
7054,70.23687225
7055,74.51036481
7056,78.1283846
7057,75.0844321
7058,80.00258087
7059,69.45481891
7060,69.12521753
7061,82.08146258
7062,80.1818641
7063,87.20991834
7064,78.76826179
7065,74.42438952
7066,84.90134849
7067,91.52457498
7068,65.10802624
7069,87.28404382
7070,97.93815446
7071,60.96694061
7072,76.97179731
7073,83.78507408
7074,76.31282768
7075,100
7076,84.63644632
7077,70.80108222
7078,95.1620396
7079,86.39201161
7080,70.59494449
7081,88.45211067
7082,89.28010388
7083,70.90912524
7084,72.8252568
7085,81.27822424
7086,59.29240768
7087,84.35513247
7088,85.88036827
7089,90.20459361
7090,86.89046351
7091,78.11987731
7092,72.78378459
7093,78.15448942
7094,38.68227858
7095,85.26766848
7096,84.12660254
7097,46.21753141
