No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
125942,2AFEC9F3ECC41C8E7C758A4323C56D,EC5B07AFC0FD2A4448AC60A0A2B8F0,F86A6A71F820096156C8ECFF0DFD22,2016-12-01 11:35:00,2016-12-01 11:47:00,239568,10,1.296123,103.8368,1.280704,103.8514,6.7,4.0,Street-Hailing,2021-11-24 11:35:08,2021-11-24 11:47:33,70.0,71.0,155,9.0
100846,723753D1C3F736DB44D07E7E6CB53E,CF86BEF3C9E0E159802C847076341D,4B6B4122D5F7586D976AA16CC02325,2016-12-01 10:05:00,2016-12-01 10:13:00,120345,139938,1.317706,103.7688,1.293227,103.7917,6.1,3.8,Street-Hailing,2021-11-24 10:05:14,2021-11-24 10:13:03,60.0,61.0,75,5.0
44082,34BF594C40436A31BC38ECCC8E3EF1,D2C800ED8512AC326E0D5060A8362F,22067CB54A7B24764186F1E48CB458,2016-12-01 06:25:00,2016-12-01 06:25:00,510240,510240,1.373423,103.9625,1.373423,103.9625,4.0,0.0,Street-Hailing,2021-11-24 06:25:22,2021-11-24 06:25:27,38.0,38.0,50,18.0
31481,F12F206C60D39D389DA95CF8FE6177,D24E9F8FBF6B8F0CCD29D33AEFBD9F,496BB398703D11EB1D24970CF1A2D9,2016-12-01 04:05:00,2016-12-01 04:17:00,523842,819643,1.351598,103.937,1.355322,103.9883,13.05,9.1,Street-Hailing,2021-11-24 04:05:00,2021-11-24 04:17:00,24.0,26.0,126,18.0
63696,914E886557D2D2B7F2882F121F5AA1,B043EF2CF00DE328170F4AB9661764,43ABC645FD54101101BF038CAC2E20,2016-12-01 08:01:00,2016-12-01 08:42:00,510407,307987,1.373661,103.954391,1.319597,103.842258,33.3,19.7,Booking,2021-11-24 08:01:55,2021-11-24 08:42:04,48.0,52.0,109,18.0
31625,76A5A500133B65E0C03B10C8C23028,C98D9496A95AC4C8B5B08278039169,9DEF8068CE652FE2CD1CBDB126C3B3,2016-12-01 04:07:00,2016-12-01 04:19:00,189702,310105,1.296485,103.8566,1.340432,103.8488,12.7,9.1,Street-Hailing,2021-11-24 04:07:00,2021-11-24 04:19:00,25.0,26.0,126,7.0
126102,D5F7B9476E1FBF209A3199291588AD,8E8BF1745153DB3E91604BCCC2BC74,4C971D7C6789E8BF2FEABB792D5E96,2016-12-01 11:35:00,2016-12-01 11:53:00,98633,39595,1.299509,103.837,1.292001,103.8587,10.3,8.8,Street-Hailing,2021-11-24 11:35:44,2021-11-24 11:53:47,70.0,71.0,100,4.0
126700,3AE2B64606B5D52E1B80E8BA95AE6C,8C5893B2F79FA400D68D918C05D0DB,4ED300CC95E1F1B168FEF50C3D9BFB,2016-12-01 11:37:00,2016-12-01 12:07:00,730510,419877,1.432745,103.788276,1.318734,103.912206,21.3,25.0,Booking,2021-11-24 11:37:42,2021-11-24 12:07:50,70.0,73.0,125,25.0
103806,90212C383B273144ADD8EF6B41D033,40B38E97ED69DB1654FB92B3770FD0,3CC9F4BD58E12CE69EACD72BDA3087,2016-12-01 10:15:00,2016-12-01 10:23:00,149295,151128,1.300681,103.8019,1.283324,103.8236,5.6,3.7,Street-Hailing,2021-11-24 10:15:32,2021-11-24 10:23:00,62.0,62.0,84,3.0
51748,BC66C474E796C10D35759ACB06978E,3BBC5C9147BCCB3FA14CF5329107DF,EE03BFEE482EDF81DA17084E9482FD,2016-12-01 07:12:00,2016-12-01 07:24:00,550417,319765,1.349974,103.874939,1.333107,103.841908,12.85,5.9,Booking,2021-11-24 07:12:55,2021-11-24 07:24:38,43.0,44.0,62,19.0
106295,66C9A9BF30BA7999F51732EF924A20,8EAFA14CE3263AE9965FBC5D1D0411,D59644CCB2A407209A21A0F1B41547,2016-12-01 10:24:00,2016-12-01 10:34:00,506950,819661,1.35797,103.9637,1.357373,103.9881,7.4,6.4,Street-Hailing,2021-11-24 10:24:17,2021-11-24 10:34:02,62.0,63.0,151,17.0
43445,FEC422B90D7595150C1AEAE462D032,EE65331968294C5849A7B8FA07A1A8,E7875484B6E7DCEF8DC949A519C858,2016-12-01 06:20:00,2016-12-01 06:42:00,150036,400345,1.288489,103.8087,1.326303,103.8988,19.35,15.0,Street-Hailing,2021-11-24 06:20:27,2021-11-24 06:42:42,38.0,40.0,103,3.0
32466,663EA6F029F4F6D719BE247B6CB8B6,EE5B228B58292EF69F487D3DC834F7,698AF11785DCC33822A00D6732E94F,2016-12-01 04:17:00,2016-12-01 04:27:00,199588,308614,1.302908,103.8649,1.322223,103.8422,9.4,4.5,Street-Hailing,2021-11-24 04:17:53,2021-11-24 04:27:24,26.0,27.0,116,7.0
85274,38B23129FF9867E6EDCE038CAE1E07,E13E1CD79EF17AAA596A643327C50F,8DFD4BC77327B3A650D079FFF543D2,2016-12-01 09:14:00,2016-12-01 09:19:00,228221,228239,1.308349,103.8345,1.311909,103.8368,5.9,1.8,Street-Hailing,2021-11-24 09:14:06,2021-11-24 09:19:54,55.0,56.0,108,9.0
122655,E83684746B6F6DA4D02B1FC3B3794E,088A0DB78E0D3A8738D81D7D2E2EBB,06D645797E990076998619E0964276,2016-12-01 11:23:00,2016-12-01 11:39:00,307506,560472,1.321061,103.844476,1.363302,103.857612,10.55,6.8,Booking,2021-11-24 11:23:24,2021-11-24 11:39:06,68.0,70.0,66,11.0
119017,9218ECF29308C58CD262CF7F31000C,49CCA6DE52EF35C57975D644B4E1C0,E8B9A31247CAFE82217B2848F8CBC0,2016-12-01 11:10:00,2016-12-01 11:48:00,530695,608549,1.376299,103.8874,1.333067,103.7437,21.3,24.2,Street-Hailing,2021-11-24 11:10:01,2021-11-24 11:48:43,67.0,71.0,41,19.0
36502,067DDDB815ACDF3F7F5781A6879FC8,284D095478A9B73598982E091989DD,A3EF0877108868F6CAE4FA3638C9F7,2016-12-01 05:07:00,2016-12-01 05:58:00,520137,127367,1.347581,103.9562,1.299866,103.7648,52.63,47.5,Street-Hailing,2021-11-24 05:07:41,2021-11-24 05:58:41,31.0,36.0,84,18.0
118013,CDCABCDBFF4841C08FD323CE89C02F,9796D606352BDE0F28CFAC9E48A13B,19B26A50E1659E4930A51DF14F670F,2016-12-01 11:06:00,2016-12-01 11:30:00,428802,228510,1.305511,103.9046,1.304574,103.8356,12.25,9.8,Street-Hailing,2021-11-24 11:06:12,2021-11-24 11:30:48,67.0,69.0,151,15.0
82482,31152FDE593CCE3EC1BAF073E543CF,E0462A2C2A4301D9AE12735FFE3965,EC02EB95F7BEF4FE1D5076847D499B,2016-12-01 09:05:00,2016-12-01 09:33:00,310221,508958,1.342445,103.8569,1.370538,103.968,22.5,18.7,Street-Hailing,2021-11-24 09:05:14,2021-11-24 09:33:33,54.0,57.0,142,12.0
33432,94C7B6A59CDDB86858A810EF01B191,C1123F355197A82DD4C8B94E1C36D7,2F691774824D985F7CA0D6E2A4E02C,2016-12-01 04:30:00,2016-12-01 04:50:00,541188,79912,1.394264,103.9052,1.275207,103.8457,25.35,18.7,Street-Hailing,2021-11-24 04:30:27,2021-11-24 04:50:40,27.0,29.0,138,19.0
48806,11C3423790B115A34C0C75E3896CFC,A0FFD7C4204944EC35E8AA6C77B6FB,C6A96D719B7F2FC59483456C8E4FC1,2016-12-01 06:56:00,2016-12-01 07:23:00,520829,249761,1.349192,103.9349,1.299322,103.8228,20.5,20.5,Street-Hailing,2021-11-24 06:56:34,2021-11-24 07:23:29,42.0,44.0,103,18.0
34331,8E20BF4958024C75BC643F083B9BEB,69EC935524FACB136BDF7E8E1E7BDA,C74F31206A20D1FC2EA701621C0D23,2016-12-01 04:41:00,2016-12-01 04:52:00,391056,49315,1.310266,103.8832,1.283028,103.852,11.5,5.4,Street-Hailing,2021-11-24 04:41:20,2021-11-24 04:52:28,28.0,29.0,155,14.0
77289,43C8A61153E3C6B800E3B2F3BC7ACA,FA20E1655E61A889BD26A4966BBB99,0606A95675AE9A4C600A68755FEEBC,2016-12-01 08:48:00,2016-12-01 08:56:00,436931,438234,1.296977,103.8723,1.303444,103.8986,10.95,3.9,Street-Hailing,2021-11-24 08:48:46,2021-11-24 08:56:19,53.0,54.0,92,15.0
51927,7E0B2C783BFF3F7EE2C7F5EA1EE217,0226B83E5FE9B02E07EAEB463800E9,A01A97762D7B7E992A19CEAC1ADBD9,2016-12-01 07:13:00,2016-12-01 07:34:00,239733,819663,1.299331,103.8385,1.356716,103.9865,20.0,20.1,Street-Hailing,2021-11-24 07:13:47,2021-11-24 07:34:51,43.0,45.0,108,9.0
113934,5992E4E85C9B58F1CAA63E59854E2C,3DD5398EB06C2031F0BD376DDF3DC0,F25873648CA87D1640FF2E14BA9D0F,2016-12-01 10:51:00,2016-12-01 11:14:00,824211,730763,1.299444,103.858272,1.445369,103.795894,17.2,17.1,Booking,2021-11-24 10:51:13,2021-11-24 11:14:52,65.0,67.0,98,19.0
43073,9C4BB2D6BDDE04D8242FA19EBE4DA7,FB76F3992F9B557B7B7C78D7E6AD71,45857529A18A94F1517AF15292A428,2016-12-01 06:17:00,2016-12-01 06:38:00,680136,576224,1.379939,103.7517,1.374518,103.8267,18.05,17.6,Street-Hailing,2021-11-24 06:17:38,2021-11-24 06:38:09,38.0,40.0,155,23.0
64725,AD25DA1059F8BE9323FC35F5F85DF3,8945E23B2998BC6D8FD1C7B2813739,52A1F16965610D08A45540778EDA0F,2016-12-01 08:05:00,2016-12-01 08:29:00,310109,510220,1.341253,103.8463,1.369781,103.9613,17.5,15.6,Street-Hailing,2021-11-24 08:05:37,2021-11-24 08:29:55,48.0,51.0,141,12.0
107782,A7C6C8200A4101B8CEE3CBE97A9C7D,3BBAECC0BC75431E229908AD4A48DF,BFF5BDAF8FA974D05B2397CC583CF3,2016-12-01 10:29:00,2016-12-01 11:01:00,350122,608521,1.334928,103.8661,1.331863,103.7448,17.7,21.3,Street-Hailing,2021-11-24 10:29:35,2021-11-24 11:01:26,63.0,66.0,58,13.0
102867,D524E75B8488CDB27ECE1D9ACF0B0F,5B3CC3BA38374387F1AD62CBBD0640,8E384B7F912E356B6DBF881F59465C,2016-12-01 10:12:00,2016-12-01 10:22:00,120601,119963,1.304771,103.7651,1.273673,103.8014,6.7,5.9,Street-Hailing,2021-11-24 10:12:18,2021-11-24 10:22:13,61.0,62.0,139,5.0
95247,C78CB4844D1CFADEAF9761D7BDE964,4B4A8B6C1EDBA50E2AD3B2EF439111,EF0E0866D697A21C3BAFB18E5234F3,2016-12-01 09:46:00,2016-12-01 10:00:00,88539,218108,1.299509,103.837,1.310986,103.8551,11.1,6.5,Street-Hailing,2021-11-24 09:46:03,2021-11-24 10:00:37,59.0,60.0,36,2.0
64983,ADB4E72710C796A14AA543B81B5990,16FB3976122B6716427984FC11F600,56BB4F50D8FECD0FD958556EF9FE5B,2016-12-01 08:06:00,2016-12-01 08:38:00,332059,331060,1.322958,103.8699,1.322858,103.8687,17.75,9.1,Street-Hailing,2021-11-24 08:06:32,2021-11-24 08:38:57,49.0,52.0,53,12.0
97271,F1D76FB74C86CDB4AA5344E92ABB2B,2E6D90182C01ACA65F5C0061DA3DEB,809F7E22265BF76D56A82184292E6E,2016-12-01 09:52:00,2016-12-01 10:00:00,68912,39393,1.299509,103.837,1.292009,103.8559,5.9,2.5,Street-Hailing,2021-11-24 09:52:57,2021-11-24 10:00:57,59.0,60.0,46,1.0
57831,2617A4F90903638F4E8F76EFE8E8D2,4746FAA1BF6B78430A37FCD3929CF4,CFA04F083E096A131067C7744DDC8D,2016-12-01 07:39:00,2016-12-01 08:00:00,547207,509371,1.384394,103.8975,1.377819,103.9562,16.7,9.4,Street-Hailing,2021-11-24 07:39:45,2021-11-24 08:00:02,46.0,48.0,175,19.0
130185,063A6E8DD98D62DC0946C216B63CBD,68199282B193519425DFFD207BEFF1,41EF77202B78E7AA347C3D2B30174F,2016-12-01 11:49:00,2016-12-01 11:56:00,59413,168716,1.285202,103.8449,1.285272,103.8331,5.15,1.8,Street-Hailing,2021-11-24 11:49:16,2021-11-24 11:56:52,71.0,72.0,149,1.0
92714,698CF85458672FE44D667AC724A078,B3366503E8DFFD3496A2FC8FED441C,16D8E8C3A84B96A5B34B2054424DD5,2016-12-01 09:37:00,2016-12-01 10:09:00,823310,238961,1.409364,103.90065,1.293754,103.841845,20.85,20.3,Booking,2021-11-24 09:37:40,2021-11-24 10:09:18,58.0,61.0,153,19.0
105198,CC122535D2B848AC9A31AEB3C81604,7809BCB8428FD5F5C71C5C9448A32B,7D19DCF6040AB2315FDA6D297F4D48,2016-12-01 10:20:00,2016-12-01 10:32:00,238839,49318,1.301016,103.8454,1.284184,103.8525,6.5,3.2,Street-Hailing,2021-11-24 10:20:31,2021-11-24 10:32:48,62.0,63.0,168,9.0
120073,875C96973A8C04BA358C39299ED234,4CAB2A10F551CBF6450E1E1DDAD851,194E55A7EF520EFD82696C827F1CFD,2016-12-01 11:14:00,2016-12-01 11:25:00,648361,637331,1.350766,103.696151,1.34715,103.680099,9.05,4.5,Booking,2021-11-24 11:14:00,2021-11-24 11:25:00,67.0,68.0,123,22.0
45711,942BD2E1723F45D4865A2C1B3CC876,EFF7CFAD839FDEC6D2DC8DB63FA80B,599506DBAE894C02B03E29A10E7102,2016-12-01 06:36:00,2016-12-01 06:53:00,682683,608839,1.403871,103.7459,1.333139,103.7485,17.8,12.8,Street-Hailing,2021-11-24 06:36:47,2021-11-24 06:53:11,40.0,41.0,39,23.0
129202,1C97A48F114F094F3D61E78D973776,5B88FD7819A1ED035C298747295232,4C051AC95721239D2009D944B5DFEB,2016-12-01 11:46:00,2016-12-01 12:15:00,570230,1,1.357937,103.8454,1.292474,103.8565,17.75,21.8,Street-Hailing,2021-11-24 11:46:06,2021-11-24 12:15:13,71.0,74.0,160,20.0
54360,8BEBD0BC4D97680CB0F1820CF1BEB4,B65708EF3876931995010BEA8D02A4,C54D7FA40879EF088EF8C5837B2B6A,2016-12-01 07:25:00,2016-12-01 08:06:00,739044,169608,1.432563,103.7742,1.278978,103.8342,30.05,27.7,Street-Hailing,2021-11-24 07:25:33,2021-11-24 08:06:01,44.0,49.0,163,25.0
129914,F3A8CD6730DAF4636490D33F73CE4E,3252CCAEA58227F6ADEE8F3EC9DE5D,97A25A391B9139262ED172DF9C8732,2016-12-01 11:48:00,2016-12-01 12:11:00,69116,569811,1.299509,103.837,1.369922,103.8496,13.75,14.8,Street-Hailing,2021-11-24 11:48:24,2021-11-24 12:11:58,71.0,73.0,171,1.0
94663,CE185562E04387A28A7F95C9B1E423,1B1380BD53A9E583B89A3D3446E853,441A39795C711B7F3F32089930FC4A,2016-12-01 09:44:00,2016-12-01 09:55:00,188307,238995,1.300626,103.8495,1.291623,103.84,6.5,2.7,Street-Hailing,2021-11-24 09:44:07,2021-11-24 09:55:30,58.0,60.0,142,7.0
130759,CDBD27F21CD7CB25F9082CF72AAB9F,94040C46A0907B52164A146A341131,BD5AAA8CB4AFD182153A8BF50D93C3,2016-12-01 11:51:00,2016-12-01 11:57:00,238839,188064,1.301016,103.8454,1.297513,103.8539,4.7,1.3,Street-Hailing,2021-11-24 11:51:23,2021-11-24 11:57:50,71.0,72.0,139,9.0
104396,1A401871050D614723EBF2D191DB25,3E2F3F2F04DA93DB5D06397CD37936,51E32CE28DECFC93A070C3CAE93B08,2016-12-01 10:17:00,2016-12-01 10:24:00,238430,59673,1.294565,103.8374,1.287546,103.8472,4.95,2.0,Street-Hailing,2021-11-24 10:17:40,2021-11-24 10:24:07,62.0,62.0,32,9.0
89405,5FA392D0E1035AB1DB8C53B916DDA3,73B8135EDA6A73DC34D8AE1A196BA7,D1D3E4F76C68620E6EE6738322C0C9,2016-12-01 09:27:00,2016-12-01 09:43:00,101078,428791,1.273512,103.809,1.305531,103.904,12.05,13.7,Street-Hailing,2021-11-24 09:27:00,2021-11-24 09:43:00,57.0,58.0,73,4.0
45013,B973F254F439C6FCDED807404B5DD2,DDB8AEF531B31728F0C98F80287D4E,5DA8D668F9F70DE7E8C6AAA0AF6616,2016-12-01 06:32:00,2016-12-01 06:56:00,518207,258500,1.37304,103.943302,1.307063,103.819973,23.25,21.0,Booking,2021-11-24 06:32:14,2021-11-24 06:56:15,39.0,42.0,40,18.0
112271,D1214421C79E7CD68CB00A45238DA7,107B2BBDD72E48A042B6B4E4214B12,1802D81268E20C421ECEF0A16E159F,2016-12-01 10:45:00,2016-12-01 11:14:00,449297,249762,1.301218,103.9038,1.300046,103.8228,12.65,11.0,Street-Hailing,2021-11-24 10:45:22,2021-11-24 11:14:03,64.0,67.0,33,15.0
125091,605E79FB5CB69AA2A301B88814CC54,5FB71F29941A975EA87066DAD2B638,3D0DB402872BD5FCD3C62C7CAE9A35,2016-12-01 11:32:00,2016-12-01 11:38:00,469977,461215,1.312167,103.937498,1.326316,103.934199,7.25,2.6,Booking,2021-11-24 11:32:03,2021-11-24 11:38:11,69.0,70.0,110,16.0
45883,CC16240A4EA163D08EC26D465E693E,ECAE9793E5010794C90A98401D5483,1985027E0925AA3423352207D84310,2016-12-01 06:37:00,2016-12-01 06:58:00,297722,629585,1.322454,103.823547,1.316088,103.660083,23.8,22.1,Booking,2021-11-24 06:37:51,2021-11-24 06:58:45,40.0,42.0,100,11.0
47610,68E65605FB2FFFF99E12527F2CEBE0,6F116AE7B01A64BCAB1C16D1EC1023,6838B3901C0EAAFCF056319A821598,2016-12-01 06:49:00,2016-12-01 07:07:00,823637,757758,1.399226,103.9151,1.422186,103.8231,18.0,13.5,Street-Hailing,2021-11-24 06:49:04,2021-11-24 07:07:15,41.0,43.0,51,19.0
117618,ECA59E62BDF5485BED783FE0ADF637,201AC3C53BD5008EE283866304FA0C,8807C5742F3E39549BC7B5F56880D3,2016-12-01 11:04:00,2016-12-01 11:16:00,510487,520456,1.374903,103.9605,1.357586,103.9544,7.2,4.9,Street-Hailing,2021-11-24 11:04:46,2021-11-24 11:16:26,66.0,68.0,156,18.0
133003,CEC8BA874EE830F2BDFB8D4C53048B,A58826C632D32C5613B7B4DCC66C16,912C577F57C41208D52F22730549D6,2016-12-01 11:58:00,2016-12-01 12:10:00,119968,120710,1.27696,103.7997,1.306298,103.7615,7.35,6.6,Street-Hailing,2021-11-24 11:58:53,2021-11-24 12:10:18,72.0,73.0,104,5.0
67859,4B1E63C28F104D9452FC6E0631F506,B3A8A58775B53936651DA72444B565,7F1717581704157895C108D37287A6,2016-12-01 08:16:00,2016-12-01 08:49:00,189558,641698,1.295621,103.8527,1.341196,103.7079,22.7,21.2,Street-Hailing,2021-11-24 08:16:35,2021-11-24 08:49:28,50.0,53.0,118,7.0
60559,56314941965943A8A8A1AB878D213D,8F629FC2254BAE2E6A29E41B468F4D,32AA21EE4E619887028F7FD3892895,2016-12-01 07:50:00,2016-12-01 08:27:00,682476,119968,1.376441,103.737799,1.27696,103.799746,26.6,17.2,Booking,2021-11-24 07:50:04,2021-11-24 08:27:13,47.0,51.0,58,23.0
43726,5EA0DBCFFD21F24CEBB744A930F8A6,B11A5534F9F0AC441BC22D544A5F14,96669A58A175C1365102F68A8CDFEE,2016-12-01 06:22:00,2016-12-01 06:52:00,540154,688255,1.391541,103.9071,1.398187,103.741,23.75,24.7,Street-Hailing,2021-11-24 06:22:37,2021-11-24 06:52:18,38.0,41.0,169,19.0
95314,429C1B29AD22F59BCD1FD18150332B,C1FAA1AB2B221318E221E5B6F752FD,D9ADAE5CF3B96C4234F2C16989C076,2016-12-01 09:46:00,2016-12-01 10:01:00,117505,628045,1.29183,103.7685,1.313782,103.6958,10.05,9.8,Street-Hailing,2021-11-24 09:46:18,2021-11-24 10:01:57,59.0,60.0,101,5.0
89831,8DD0C2B49BC98D3FFB85AE1D03A893,2AF5DA64DF0DAF90E54973116A53DF,8EDB397EF9D804D84ADF55031DADAA,2016-12-01 09:28:00,2016-12-01 09:35:00,248646,258500,1.305002,103.8283,1.307063,103.82,6.35,1.6,Street-Hailing,2021-11-24 09:28:16,2021-11-24 09:35:04,57.0,58.0,121,10.0
112922,13E7AD6B128DE4F06F7AD3A8E74F22,58B3F2734B773D9D443D1E6B697FC0,33A8389381F906B0F1F7255CBC6D8E,2016-12-01 10:47:00,2016-12-01 11:29:00,640417,486150,1.351215,103.726838,1.332875,103.959004,26.6,31.8,Booking,2021-11-24 10:47:38,2021-11-24 11:29:24,65.0,69.0,38,22.0
124273,A7A0543E0C763E4F89ECAE54CA81B5,59B2E52D96667937A990C05DAB9E0B,3C5A046E70958BB5B6EA286C92725E,2016-12-01 11:29:00,2016-12-01 11:37:00,18987,48508,1.280783,103.8526,1.285611,103.8489,5.15,1.8,Street-Hailing,2021-11-24 11:29:11,2021-11-24 11:37:33,69.0,70.0,44,1.0
100153,D13D19B93A3BEC541A5D652D4F628E,9A5CAFB67B4BB3BB6F5D9341F273B3,BC0E789BFF75F4AE51FFD111741DA0,2016-12-01 10:02:00,2016-12-01 10:26:00,680752,149544,1.39234,103.747355,1.304438,103.796798,19.7,14.0,Booking,2021-11-24 10:02:44,2021-11-24 10:26:15,60.0,63.0,145,23.0
114466,FDEA4C1DA84D20C891235A4F2B1150,C8475C7DE8F2510FB1B7B83F0D7E83,97EDCC7105C802E8742B7D1344F62A,2016-12-01 10:53:00,2016-12-01 11:12:00,487372,828755,1.340257,103.9629,1.299509,103.837,11.75,12.3,Street-Hailing,2021-11-24 10:53:15,2021-11-24 11:12:33,65.0,67.0,138,16.0
84782,FD0E0DA08EFA3244D9729A1448B3D1,FEA73B9BEB6E8947FDBBDD7696602C,BF15095FDA93BBE7609213901740AA,2016-12-01 09:12:00,2016-12-01 09:42:00,791415,229899,1.389371,103.87977,1.310644,103.847033,20.0,12.8,Booking,2021-11-24 09:12:35,2021-11-24 09:42:35,55.0,58.0,161,28.0
74523,CEB3ED258ED10E0B63D0313BAE2A4B,3424A2D4C1D91C5FB7529687B11022,B6FDEEA8AF93E50CF3362F804E5902,2016-12-01 08:39:00,2016-12-01 09:01:00,650213,609294,1.346886,103.7524,1.302898,103.7477,13.4,8.0,Street-Hailing,2021-11-24 08:39:48,2021-11-24 09:01:07,52.0,54.0,112,23.0
109825,1E3868281AC9D1F7FDA5C50860A083,4CBE6494820E4EDA7B4FF8278143D4,B0D31C82CAACDDFD6E74865DF6C2E1,2016-12-01 10:36:00,2016-12-01 10:48:00,228510,218815,1.304574,103.8356,1.315878,103.8523,7.15,4.5,Street-Hailing,2021-11-24 10:36:33,2021-11-24 10:48:51,64.0,65.0,37,9.0
132611,108DE5941F95268ABEC34638B8107F,D88FDC11F30B16CE1A2CE87EB75A24,81718ECBDB57349DFD39DDB4803BD8,2016-12-01 11:57:00,2016-12-01 12:02:00,820135,533912,1.392098,103.90987,1.371626,103.909428,7.75,3.7,Booking,2021-11-24 11:57:33,2021-11-24 12:02:26,72.0,72.0,109,19.0
115344,AC12AB4C3B35FF48BC29ADD752136F,0754A7A72211B9A07853D507E1B2AD,841D9589F8210DFFF593A00353796C,2016-12-01 10:56:00,2016-12-01 11:16:00,460219,18960,1.324961,103.933,1.278968,103.8512,12.0,13.8,Street-Hailing,2021-11-24 10:56:36,2021-11-24 11:16:13,66.0,68.0,49,16.0
38978,674CC4C7C6443A27E8231F5C62D1EE,E84F49F8E83F03358F932C623A275F,03421D05CCA56D30AF1E0CB597123E,2016-12-01 05:36:00,2016-12-01 05:50:00,437936,819642,1.296725,103.894179,1.362159,103.990051,19.65,14.5,Booking,2021-11-24 05:36:42,2021-11-24 05:50:17,34.0,35.0,106,15.0
129619,47D4E78FBBCE7926BD1E290A64A94C,046AB77039160BF65AB046FC76F745,EB2AFC4DA7DC0EB6ACD533EEE50F68,2016-12-01 11:47:00,2016-12-01 11:55:00,98829,117439,1.299509,103.837,1.274938,103.7989,5.8,3.2,Street-Hailing,2021-11-24 11:47:26,2021-11-24 11:55:39,71.0,72.0,89,4.0
121735,1340BED7C80CAEC6BF3000BDB0596F,4417ECE1C2CB5B4F06B3B560F30FBF,A5B7553DFABD0030C88560C4407709,2016-12-01 11:20:00,2016-12-01 11:40:00,730839,828755,1.442605,103.7917,1.299509,103.837,16.05,16.8,Street-Hailing,2021-11-24 11:20:04,2021-11-24 11:40:40,68.0,70.0,152,25.0
59200,D8231E5E3BA7B36AD519ABE7C5A882,CFB9B293BA590F8BE437E87EC20605,E2DD87F17C277034F840C143B79FF5,2016-12-01 07:44:00,2016-12-01 08:05:00,307684,139655,1.319831,103.844,1.306799,103.779,18.45,14.3,Street-Hailing,2021-11-24 07:44:52,2021-11-24 08:05:11,46.0,48.0,119,11.0
95994,57D77D0D47273E7F868AFAE5D21538,99DF7C403600E515AD6B1354213B68,B21406C4EA4D27F55B6E2F87AC6C15,2016-12-01 09:48:00,2016-12-01 10:05:00,119074,650163,1.294736,103.7829,1.348164,103.7426,10.95,11.1,Street-Hailing,2021-11-24 09:48:34,2021-11-24 10:05:19,59.0,60.0,136,5.0
85262,38B23129FF9867E6EDCE038CAE1E07,01201CB2EE9EEBD2AB58DD0485C9EF,3A373B2989F97FBF9C6D8DC8F59B3E,2016-12-01 09:14:00,2016-12-01 09:21:00,440087,424352,1.302638,103.9056,1.311304,103.9051,7.35,2.7,Street-Hailing,2021-11-24 09:14:04,2021-11-24 09:21:41,55.0,56.0,153,15.0
95827,B247B7A2AE3919D8A2DE4335B5BDC0,BD91B86306F5A6FB13E3202264130B,FECF523BDFAC1124B7FA252857252C,2016-12-01 09:48:00,2016-12-01 10:21:00,249115,507705,1.292979,103.8249,1.353217,103.9653,19.7,25.1,Street-Hailing,2021-11-24 09:48:00,2021-11-24 10:21:00,59.0,62.0,124,10.0
113954,F015D944EA4EE275A120132883025C,D8B7CFB16C18AE632491618EE37A1C,7C1F3047536C19F52FCE6C5419B91E,2016-12-01 10:51:00,2016-12-01 11:06:00,189560,330023,1.293396,103.8535,1.317814,103.8631,7.8,4.5,Street-Hailing,2021-11-24 10:51:18,2021-11-24 11:06:30,65.0,67.0,44,7.0
59981,55F234741EF33EE002F26C834EFA29,AEA388BAD3609D896D8CAB59D7935C,33041AA1224C1D04E4453A2888B54D,2016-12-01 07:48:00,2016-12-01 08:24:00,189554,629174,1.297919,103.8502,1.328518,103.6801,31.85,22.3,Street-Hailing,2021-11-24 07:48:00,2021-11-24 08:24:47,47.0,50.0,44,7.0
112863,835942BACC707088A62C6629262CE1,7F468835EB12B20847F421223AF266,22067CB54A7B24764186F1E48CB458,2016-12-01 10:47:00,2016-12-01 12:17:00,560445,359829,1.366989,103.8556,1.342939,103.8621,31.35,17.5,Street-Hailing,2021-11-24 10:47:28,2021-11-24 12:17:13,65.0,74.0,74,20.0
80063,ED435428FC62CDA939192733ECCA0A,57D171A00E8C689E7429AE8380BC83,F3E85E0233CE7121B992B56A5741D8,2016-12-01 08:57:00,2016-12-01 09:03:00,522489,520318,1.361814,103.9565,1.351617,103.956,9.8,1.8,Street-Hailing,2021-11-24 08:57:43,2021-11-24 09:03:53,54.0,54.0,83,18.0
68445,F292492893D3B9072FD58095589779,8BA6C843FF44EBCCDDF238C1A56578,CFA224C84771BD900565130694C34E,2016-12-01 08:18:00,2016-12-01 08:31:00,140024,119074,1.297628,103.7996,1.294736,103.7829,8.4,3.7,Street-Hailing,2021-11-24 08:18:41,2021-11-24 08:31:27,50.0,51.0,149,3.0
111227,6F05D03A8DBB7DBCF3E3B863A2FAD3,0376C602C88146D47C545C76ADD62B,534349B9C1A04F32EA08AAF6FF4230,2016-12-01 10:41:00,2016-12-01 11:07:00,469044,573953,1.32259,103.919824,1.360179,103.833715,16.3,15.5,Booking,2021-11-24 10:41:34,2021-11-24 11:07:09,64.0,67.0,54,16.0
